row_label_raw,row_label_full,3. Số tiền đi vay thực thu trong năm:,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
- Tiền thu từ đi vay theo khế ước thông thường,- Tiền thu từ đi vay theo khế ước thông thường,- Tiền thu từ đi vay theo khế ước thông thường,5.654.711.216.386,3.786.699.740.874,5654711216386.0,3786699740874.0
4. Số tiền đã thực trả gốc vay trong năm:,4. Số tiền đã thực trả gốc vay trong năm:,4. Số tiền đã thực trả gốc vay trong năm:,Năm nay,Năm trước,,
- Tiền trả nợ gốc vay theo khế ước thông thường:,4. Số tiền đã thực trả gốc vay trong năm: > - Tiền trả nợ gốc vay theo khế ước thông thường:,- Tiền trả nợ gốc vay theo khế ước thông thường:,4.030.266.574.950,3.687.234.020.196,4030266574950.0,3687234020196.0
