row_label_raw,row_label_full,Chỉ tiêu,Số đầu năm,Tăng trong năm,Giảm trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Số cuối năm
I. Nguyên giá BĐS đầu tư cho thuê,I. Nguyên giá BĐS đầu tư cho thuê,I. Nguyên giá BĐS đầu tư cho thuê,236.388.114.677,14.041.501.960,,250.429.616.637,236388114677.0,14041501960.0,,250429616637.0
- Quyền sử dụng đất,- Quyền sử dụng đất,- Quyền sử dụng đất,73.593.079.903,14.041.501.960,,87.634.581.863,73593079903.0,14041501960.0,,87634581863.0
- Nhà,- Nhà,- Nhà,162.795.034.774,,,162.795.034.774,162795034774.0,,,162795034774.0
II. Giá trị hao mòn luỹ kế,II. Giá trị hao mòn luỹ kế,II. Giá trị hao mòn luỹ kế,50.839.922.814,5.741.789.508,,56.581.712.322,50839922814.0,5741789508.0,,56581712322.0
- Quyền sử dụng đất,- Quyền sử dụng đất,- Quyền sử dụng đất,,,,,,,,
- Nhà,- Quyền sử dụng đất > - Nhà,- Nhà,50.839.922.814,5.741.789.508,,56.581.712.322,50839922814.0,5741789508.0,,56581712322.0
III. Giá trị còn lại,- Quyền sử dụng đất > III. Giá trị còn lại,III. Giá trị còn lại,185.548.191.863,,,193.847.904.315,185548191863.0,,,193847904315.0
- Quyền sử dụng đất,- Quyền sử dụng đất > - Quyền sử dụng đất,- Quyền sử dụng đất,73.593.079.903,,,87.634.581.863,73593079903.0,,,87634581863.0
- Nhà,- Quyền sử dụng đất > - Nhà,- Nhà,111.955.111.960,,,106.213.322.452,111955111960.0,,,106213322452.0
