row_label_raw,row_label_full,Thời hạn,Năm nay,Năm nay_1,Năm nay_2,Năm trước,Năm trước_1,Năm trước_2,numeric__Năm nay,numeric__Năm nay_1,numeric__Năm nay_2,numeric__Năm trước,numeric__Năm trước_1,numeric__Năm trước_2
Thời hạn,Thời hạn,Thời hạn,Tổng khoản thanh toán tiền thuê tài chính,Trả tiền lãi thuê,Trả nợ gốc,Tổng khoản thanh toán tiền thuê tài chính,Trả tiền lãi thuê,Trả nợ gốc,,,,,,
Từ 1 năm trở xuống,Thời hạn > Từ 1 năm trở xuống,Từ 1 năm trở xuống,833.763.198,33.953.962,799.809.236,2.014.237.418,129.128.134,1.885.109.284,833763198.0,33953962.0,799809236.0,2014237418.0,129128134.0,1885109284.0
Cộng,Thời hạn > Cộng,Cộng,833.763.198,33.953.962,799.809.236,2.014.237.418,129.128.134,1.885.109.284,833763198.0,33953962.0,799809236.0,2014237418.0,129128134.0,1885109284.0
d) Giá trị nợ thuê tài chính,d) Giá trị nợ thuê tài chính,d) Giá trị nợ thuê tài chính,,,Số cuối năm,Số cuối năm,Số đầu năm,Số đầu năm,,,,,,
d) Giá trị nợ thuê tài chính,d) Giá trị nợ thuê tài chính,d) Giá trị nợ thuê tài chính,,,Giá đánh giá lại,Giá gốc,Giá đánh giá lại,Giá gốc,,,,,,
Ngắn hạn,d) Giá trị nợ thuê tài chính > Ngắn hạn,Ngắn hạn,,,,,799.809.236,799.809.236,,,,,799809236.0,799809236.0
Gốc nợ thuê tài chính,d) Giá trị nợ thuê tài chính > Gốc nợ thuê tài chính,Gốc nợ thuê tài chính,,,,,799.809.236,799.809.236,,,,,799809236.0,799809236.0
Cộng,d) Giá trị nợ thuê tài chính > Cộng,Cộng,,,,,799.809.236,799.809.236,,,,,799809236.0,799809236.0
