row_label_raw,row_label_full,Đối tượng các bên liên quan,Mối quan hệ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Năm nay,numeric__Năm trước
+ CTCP Đầu tư và phát triển Đa Quốc Gia,+ CTCP Đầu tư và phát triển Đa Quốc Gia,+ CTCP Đầu tư và phát triển Đa Quốc Gia,công ty con,18.060.928.348,30.759.195.502,,18060928348.0,30759195502.0
+ CTCP ĐMT EUROPLAST Long An,+ CTCP ĐMT EUROPLAST Long An,+ CTCP ĐMT EUROPLAST Long An,công ty con,,3.171.098.400,,,3171098400.0
+ Công ty Cổ phần Nhựt Hồng,+ Công ty Cổ phần Nhựt Hồng,+ Công ty Cổ phần Nhựt Hồng,công ty con,9.453.963.546,10.122.017.818,,9453963546.0,10122017818.0
+ Công ty TNHH Sao Mai Super Feed,+ Công ty TNHH Sao Mai Super Feed,+ Công ty TNHH Sao Mai Super Feed,công ty con,1.666.666.668,1.960.909.090,,1666666668.0,1960909090.0
