row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,6.691.149.944.989,6.152.669.523.634,,,6691149944989.0,6152669523634.0
210,210,210,I. Các khoản phải thu dài hạn,,63.231.609.409,35.930.528.885,,,63231609409.0,35930528885.0
211,211,211,1. Phải thu dài hạn của khách hàng,,,,,,,
212,212,212,2. Trả trước cho người bán dài hạn,,,,,,,
213,213,213,3. Vốn kinh doanh ở đơn vị trực thuộc,,,,,,,
214,214,214,3. Phải thu nội bộ dài hạn,,,,,,,
215,214 > 215,215,5. Phải thu về cho vay dài hạn,V.04,48.900.000.000,22.600.000.000,,,48900000000.0,22600000000.0
216,214 > 216,216,6. Phải thu dài hạn khác,V.05,14.331.609.409,13.330.528.885,,,14331609409.0,13330528885.0
219,219,219,7. Dự phòng phải thu dài hạn khó đòi (*),,,,,,,
220,219 > 220,220,II. Tài sản cố định,,3.260.470.305.912,2.981.396.369.055,,,3260470305912.0,2981396369055.0
221,219 > 221,221,1. Tài sản cố định hữu hình,V.09,3.041.480.437.082,2.951.123.776.495,,,3041480437082.0,2951123776495.0
222,219 > 222,222,- Nguyên giá,,3.470.745.060.643,3.234.295.662.453,,,3470745060643.0,3234295662453.0
223,219 > 223,223,- Giá trị hao mòn luỹ kế (*),,(429.264.623.561),(283.171.885.958),,,-429264623561.0,-283171885958.0
224,219 > 224,224,2. Tài sản cố định thuê tài chính,V.10,,2.688.800.175,,,,2688800175.0
225,219 > 225,225,- Nguyên giá,,,4.544.451.000,,,,4544451000.0
226,219 > 226,226,- Giá trị hao mòn luỹ kế (*),,,(1.855.650.825),,,,-1855650825.0
227,219 > 227,227,3. Tài sản cố định vô hình,V.11,218.989.868.830,27.583.792.385,,,218989868830.0,27583792385.0
228,219 > 228,228,- Nguyên giá,,218.989.868.830,27.583.792.385,,,218989868830.0,27583792385.0
229,229,229,- Giá trị hao mòn luỹ kế (*),,,,,,,
230,229 > 230,230,III. Bất động sản đầu tư,V.12,193.847.904.315,185.548.191.863,,,193847904315.0,185548191863.0
231,229 > 231,231,- Nguyên giá,,250.429.616.637,236.388.114.677,,,250429616637.0,236388114677.0
232,229 > 232,232,- Giá trị hao mòn luỹ kế (*),,(56.581.712.322),(50.839.922.814),,,-56581712322.0,-50839922814.0
240,229 > 240,240,IV. Tài sản dở dang dài hạn,V.08,293.921.831.439,100.386.472.842,,,293921831439.0,100386472842.0
241,241,241,"1. Chỉ phí sản xuất, kinh doanh dở dang dài hạn",,,,,,,
242,241 > 242,242,2. Chỉ phí xây dựng cơ bản dở dang,,293.921.831.439,100.386.472.842,,,293921831439.0,100386472842.0
250,241 > 250,250,V. Đầu tư tài chính dài hạn,V.02,2.309.134.125.721,2.304.408.211.807,,,2309134125721.0,2304408211807.0
251,241 > 251,251,1. Đầu tư vào công ty con,,2.283.681.715.311,2.283.681.715.311,,,2283681715311.0,2283681715311.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,,,,,,
253,252 > 253,253,3. Đầu tư góp vốn vào đơn vị khác,,2.000.000.000,2.000.000.000,,,2000000000.0,2000000000.0
254,252 > 254,254,4. Dự phòng đầu tư tài chính dài hạn (*),,(6.547.589.590),(11.359.115.976),,,-6547589590.0,-11359115976.0
255,252 > 255,255,5. Đầu tư nằm giữ đến rigày đáo hạn,,30.000.000.000,30.085.612.472,,,30000000000.0,30085612472.0
260,252 > 260,260,V. Tài sản dài hạn khác,,570.544.168.193,544.999.749.182,,,570544168193.0,544999749182.0
261,252 > 261,261,1. Chỉ phí trả trước dài hạn,V.13,570.544.168.193,544.999.749.182,,,570544168193.0,544999749182.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,,,,,,,
263,263,263,"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",,,,,,,
268,268,268,4. Tài sản dài hạn khác,,,,,,,
270,268 > 270,270,TỔNG CỘNG TÀI SẢN,,9.489.137.241.025,9.032.308.972.625,,,9489137241025.0,9032308972625.0
