row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,1.122.414.409,2.121.010.099,1122414409.0,2121010099.0
- Tiền bảo hiểm cháy nổ NLMT An Hảo,- Tiền bảo hiểm cháy nổ NLMT An Hảo,- Tiền bảo hiểm cháy nổ NLMT An Hảo,98.988.482,1.205.252.526,98988482.0,1205252526.0
"- CPQC công chào, đường đèn mùng xuân tỉnh AG","- CPQC công chào, đường đèn mùng xuân tỉnh AG","- CPQC công chào, đường đèn mùng xuân tỉnh AG",1.023.425.927,915.757.573,1023425927.0,915757573.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,570.544.168.193,544.999.749.182,570544168193.0,544999749182.0
"- Tiền thuê đất, chi phí đền bù giải phóng mặt bằng Nhà máy năng lượng điện mặt trời Tịnh Biên An Giang (*)","- Tiền thuê đất, chi phí đền bù giải phóng mặt bằng Nhà máy năng lượng điện mặt trời Tịnh Biên An Giang (*)","- Tiền thuê đất, chi phí đền bù giải phóng mặt bằng Nhà máy năng lượng điện mặt trời Tịnh Biên An Giang (*)",478.020.264.842,488.662.440.398,478020264842.0,488662440398.0
"- Cán bộ, nhân viên đi học","- Cán bộ, nhân viên đi học","- Cán bộ, nhân viên đi học",9.364.128.165,1.737.070.327,9364128165.0,1737070327.0
- Tiền thuê đất dự án Khách Sạn Sa Đéc (*),- Tiền thuê đất dự án Khách Sạn Sa Đéc (*),- Tiền thuê đất dự án Khách Sạn Sa Đéc (*),49.272.216.050,50.383.619.426,49272216050.0,50383619426.0
- Tiền thuê đất chợ Sao Mai Bình Khánh 5,- Tiền thuê đất chợ Sao Mai Bình Khánh 5,- Tiền thuê đất chợ Sao Mai Bình Khánh 5,3.785.857.033,3.877.450.345,3785857033.0,3877450345.0
"- Công cụ, dụng cụ","- Công cụ, dụng cụ","- Công cụ, dụng cụ",2.261.170.826,339.168.686,2261170826.0,339168686.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,27.840.531.277,,27840531277.0,
Cộng,Cộng,Cộng,571.666.582.602,547.120.759.281,571666582602.0,547120759281.0
