row_label_raw,row_label_full,col_0,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Thu từ cho thuê,Thu nhập khác > Thu từ cho thuê,Thu từ cho thuê,326.580.266,7.716.040.375,326580266.0,7716040375.0
"Thu nhập từ bồi thường, lãi vi phạm hợp đồng","Thu nhập khác > Thu nhập từ bồi thường, lãi vi phạm hợp đồng","Thu nhập từ bồi thường, lãi vi phạm hợp đồng",362.201.588,12.660.058.077,362201588.0,12660058077.0
Thanh lý công cụ dụng cụ,Thu nhập khác > Thanh lý công cụ dụng cụ,Thanh lý công cụ dụng cụ,-,85.000.000,,85000000.0
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,7.259.361.744,36.952.505,7259361744.0,36952505.0
Tổng,Thu nhập khác > Tổng,Tổng,7.948.143.598,20.498.050.957,7948143598.0,20498050957.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
"Lãi chậm nộp, các khoản tiền phạt","Chi phí khác > Lãi chậm nộp, các khoản tiền phạt","Lãi chậm nộp, các khoản tiền phạt",4.770.482.966,7.024.745.433,4770482966.0,7024745433.0
Phạt thanh lý hợp đồng,Chi phí khác > Phạt thanh lý hợp đồng,Phạt thanh lý hợp đồng,-,768.742.000,,768742000.0
Tiền phạt do vi phạm hợp đồng,Chi phí khác > Tiền phạt do vi phạm hợp đồng,Tiền phạt do vi phạm hợp đồng,20.700.000.000,-,20700000000.0,
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,41.868.272,121.963.496,41868272.0,121963496.0
Tổng,Chi phí khác > Tổng,Tổng,25.512.351.238,7.915.450.929,25512351238.0,7915450929.0
Thu nhập khác/chi phí khác (thuẩn),Chi phí khác > Thu nhập khác/chi phí khác (thuẩn),Thu nhập khác/chi phí khác (thuẩn),(17.564.207.640),12.582.600.028,-17564207640.0,12582600028.0
