row_label_raw,row_label_full,col_0,31/12/2025 > Giá gốc,31/12/2025 > Giá trị ghi sổ,01/01/2025 > Giá gốc,01/01/2025 > Giá trị ghi sổ,numeric__31/12/2025 > Giá gốc,numeric__31/12/2025 > Giá trị ghi sổ,numeric__01/01/2025 > Giá gốc,numeric__01/01/2025 > Giá trị ghi sổ
Ngắn hạn,Ngắn hạn,Ngắn hạn,6.963.262.478,6.963.262.478,6.702.747.100,6.702.747.100,6963262478.0,6963262478.0,6702747100.0,6702747100.0
Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),6.963.262.478,6.963.262.478,6.702.747.100,6.702.747.100,6963262478.0,6963262478.0,6702747100.0,6702747100.0
Tổng,Tổng,Tổng,6.963.262.478,6.963.262.478,6.702.747.100,6.702.747.100,6963262478.0,6963262478.0,6702747100.0,6702747100.0
