row_label_raw,row_label_full,col_0,31/12/2025,31/12/2025_1,01/01/2025,01/01/2025_1,numeric__31/12/2025,numeric__31/12/2025_1,numeric__01/01/2025,numeric__01/01/2025_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,1.726.631.562.034,-,1.854.588.509.084,-,1726631562034.0,,1854588509084.0,
"Dự án Tụy Hòa, Đắc Lắk (1.4 ha)","Dự án Tụy Hòa, Đắc Lắk (1.4 ha)","Dự án Tụy Hòa, Đắc Lắk (1.4 ha)",201.369.387.562,-,201.361.085.348,-,201369387562.0,,201361085348.0,
Dự án Khu ĐT mới Đề Thám Cao Bằng,Dự án Khu ĐT mới Đề Thám Cao Bằng,Dự án Khu ĐT mới Đề Thám Cao Bằng,302.566.312.283,-,301.650.817.430,-,302566312283.0,,301650817430.0,
"Dự án Khu ĐT Phía Nam, tỉnh Bắc Ninh","Dự án Khu ĐT Phía Nam, tỉnh Bắc Ninh","Dự án Khu ĐT Phía Nam, tỉnh Bắc Ninh",238.309.028.463,-,207.855.690.898,-,238309028463.0,,207855690898.0,
"Dự án Nhà ở TM, TP.Lào Cai","Dự án Nhà ở TM, TP.Lào Cai","Dự án Nhà ở TM, TP.Lào Cai",864.583.204.256,-,847.617.654.693,-,864583204256.0,,847617654693.0,
Các dự án khác,Các dự án khác,Các dự án khác,119.803.629.470,-,296.103.260.715,-,119803629470.0,,296103260715.0,
Thành phẩm,Thành phẩm,Thành phẩm,102.925.642.910,-,427.715.371.105,-,102925642910.0,,427715371105.0,
Dự án Phú Lâm,Dự án Phú Lâm,Dự án Phú Lâm,88.425.085.085,-,264.739.781.444,-,88425085085.0,,264739781444.0,
"DA ĐT km3,4 Hải Yên, Mống Cái, Quảng Ninh","DA ĐT km3,4 Hải Yên, Mống Cái, Quảng Ninh","DA ĐT km3,4 Hải Yên, Mống Cái, Quảng Ninh",14.500.557.825,-,162.975.589.661,-,14500557825.0,,162975589661.0,
Tổng,Tổng,Tổng,1.829.557.204.944,-,2.282.303.880.189,-,1829557204944.0,,2282303880189.0,
