row_label_raw,row_label_full,col_0,31/12/2025VND,01/01/2025VND,numeric__31/12/2025VND,numeric__01/01/2025VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,41.768.887.000,252.942.712.000,41768887000.0,252942712000.0
Công ty Cổ phần kinh doanh Địa ốc Hải Phát,Công ty Cổ phần kinh doanh Địa ốc Hải Phát,Công ty Cổ phần kinh doanh Địa ốc Hải Phát,-,1.186.400.000,,1186400000.0
Công ty Cổ phần Đầu tư xây dựng và thương mại,Công ty Cổ phần Đầu tư xây dựng và thương mại,Công ty Cổ phần Đầu tư xây dựng và thương mại,-,57.140.000.000,,57140000000.0
Thành Nhân,Thành Nhân,Thành Nhân,,,,
Công ty CP Đầu tư An Thịnh,Thành Nhân > Công ty CP Đầu tư An Thịnh,Công ty CP Đầu tư An Thịnh,-,50.696.000.000,,50696000000.0
Công ty Cổ phần kinh doanh Bất Đông Sản HP Land,Thành Nhân > Công ty Cổ phần kinh doanh Bất Đông Sản HP Land,Công ty Cổ phần kinh doanh Bất Đông Sản HP Land,-,51.299.500.000,,51299500000.0
Công ty Cổ phần đầu tư phát triển Xanh Kỳ Sơn (1),Thành Nhân > Công ty Cổ phần đầu tư phát triển Xanh Kỳ Sơn (1),Công ty Cổ phần đầu tư phát triển Xanh Kỳ Sơn (1),37.423.887.000,44.706.587.000,37423887000.0,44706587000.0
Công ty Cổ phần Khách sạn và Nghi dưỡng IWG (2),Thành Nhân > Công ty Cổ phần Khách sạn và Nghi dưỡng IWG (2),Công ty Cổ phần Khách sạn và Nghi dưỡng IWG (2),4.345.000.000,-,4345000000.0,
Cho vay các đối tượng khác (3),Thành Nhân > Cho vay các đối tượng khác (3),Cho vay các đối tượng khác (3),-,47.914.225.000,,47914225000.0
Dài hạn,Thành Nhân > Dài hạn,Dài hạn,126.683.215.148,146.468.248.117,126683215148.0,146468248117.0
Công ty Cổ phần Đầu tư xây dựng và thương mại,Thành Nhân > Công ty Cổ phần Đầu tư xây dựng và thương mại,Công ty Cổ phần Đầu tư xây dựng và thương mại,49.661.069.678,50.993.297.038,49661069678.0,50993297038.0
Thành Nhân (4),Thành Nhân (4),Thành Nhân (4),,,,
Công ty Cổ phần Đầu tư An Thịnh (5),Thành Nhân (4) > Công ty Cổ phần Đầu tư An Thịnh (5),Công ty Cổ phần Đầu tư An Thịnh (5),26.349.498.356,45.158.750.000,26349498356.0,45158750000.0
Công ty Cổ phần ECLIPSE Việt Nam (6),Thành Nhân (4) > Công ty Cổ phần ECLIPSE Việt Nam (6),Công ty Cổ phần ECLIPSE Việt Nam (6),24.942.952.803,23.762.252.803,24942952803.0,23762252803.0
Công ty Cổ phần kinh doanh Địa ốc Hải Phát (7),Thành Nhân (4) > Công ty Cổ phần kinh doanh Địa ốc Hải Phát (7),Công ty Cổ phần kinh doanh Địa ốc Hải Phát (7),8.456.937.201,14.712.241.166,8456937201.0,14712241166.0
Cho vay các đối tượng khác (8),Thành Nhân (4) > Cho vay các đối tượng khác (8),Cho vay các đối tượng khác (8),17.272.757.110,11.841.707.110,17272757110.0,11841707110.0
Tổng,Thành Nhân (4) > Tổng,Tổng,168.452.102.148,399.410.960.117,168452102148.0,399410960117.0
