row_label_raw,row_label_full,Bên liên quan,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
"Hội đồng Quản trị, Ban Tổng Giám đốc,Ban Kiểm soát và người quản lý khác","Hội đồng Quản trị, Ban Tổng Giám đốc,Ban Kiểm soát và người quản lý khác","Hội đồng Quản trị, Ban Tổng Giám đốc,Ban Kiểm soát và người quản lý khác",6.546.812.605,4.012.243.975,6546812605.0,4012243975.0
Tổng,Tổng,Tổng,6.546.812.605,4.012.243.975,6546812605.0,4012243975.0
