row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,3.991.857.946.836,3.406.193.495.457,3991857946836.0,3406193495457.0
"Chi phí vật liệu, đồ dùng văn phòng","Chi phí vật liệu, đồ dùng văn phòng","Chi phí vật liệu, đồ dùng văn phòng",126.134.635.863,127.590.303.388,126134635863.0,127590303388.0
Chi phí khấu hao tài sản cố định phân bổ,Chi phí khấu hao tài sản cố định phân bổ,Chi phí khấu hao tài sản cố định phân bổ,2.289.294.864.854,2.363.750.979.687,2289294864854.0,2363750979687.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",141.851.735.855,151.265.649.661,141851735855.0,151265649661.0
Chi phí sửa chữa tài sản,Chi phí sửa chữa tài sản,Chi phí sửa chữa tài sản,851.616.887.552,664.162.226.444,851616887552.0,664162226444.0
"Chi phí điều hành, thương quyền","Chi phí điều hành, thương quyền","Chi phí điều hành, thương quyền",248.627.574.063,221.812.443.970,248627574063.0,221812443970.0
"Chi phí bảo hiểm hàng không, phi hàng không","Chi phí bảo hiểm hàng không, phi hàng không","Chi phí bảo hiểm hàng không, phi hàng không",31.110.730.572,29.711.144.015,31110730572.0,29711144015.0
"Chi phí điện, nước, thông tin liên lạc","Chi phí điện, nước, thông tin liên lạc","Chi phí điện, nước, thông tin liên lạc",527.272.540.530,478.957.808.198,527272540530.0,478957808198.0
Chi phí dịch vụ mua ngoài khác,Chi phí dịch vụ mua ngoài khác,Chi phí dịch vụ mua ngoài khác,437.699.609.718,407.909.323.184,437699609718.0,407909323184.0
"Chi hoa hồng, môi giới","Chi hoa hồng, môi giới","Chi hoa hồng, môi giới",177.364.509.744,157.441.971.056,177364509744.0,157441971056.0
Chi phí phúc lợi cho người lao động,Chi phí phúc lợi cho người lao động,Chi phí phúc lợi cho người lao động,244.348.201.725,223.699.906.889,244348201725.0,223699906889.0
"Phí nhượng quyền, khai thác","Phí nhượng quyền, khai thác","Phí nhượng quyền, khai thác",218.790.610.500,226.687.867.000,218790610500.0,226687867000.0
"Chi ứng hộ, tài trợ","Chi ứng hộ, tài trợ","Chi ứng hộ, tài trợ",2.090.000.000,250.000.000,2090000000.0,250000000.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,302.145.649.464,321.608.763.691,302145649464.0,321608763691.0
(Hoàn nhập)/Trích lập dự phòng phải thu khó đòi,(Hoàn nhập)/Trích lập dự phòng phải thu khó đòi,(Hoàn nhập)/Trích lập dự phòng phải thu khó đòi,(57.480.182.327),2.475.167.275.648,-57480182327.0,2475167275648.0
Cộng,Cộng,Cộng,9.532.725.314.949,11.256.209.158.288,9532725314949.0,11256209158288.0
