row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,787.548.886.627,658.105.745.956,787548886627.0,658105745956.0
"Chi phí nguyên, vật liệu, đồ dùng văn phòng","Chi phí nguyên, vật liệu, đồ dùng văn phòng","Chi phí nguyên, vật liệu, đồ dùng văn phòng",12.570.269.328,12.802.610.947,12570269328.0,12802610947.0
Chi phí khấu hao tài sản cố định phân bổ,Chi phí khấu hao tài sản cố định phân bổ,Chi phí khấu hao tài sản cố định phân bổ,31.078.841.664,32.137.843.431,31078841664.0,32137843431.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",19.541.968.069,17.228.559.725,19541968069.0,17228559725.0
Chi phí sửa chữa tài sản,Chi phí sửa chữa tài sản,Chi phí sửa chữa tài sản,8.228.795.179,10.998.543.600,8228795179.0,10998543600.0
"Chi phí điện nước, thông tin liên lạc","Chi phí điện nước, thông tin liên lạc","Chi phí điện nước, thông tin liên lạc",24.256.086.259,20.457.514.273,24256086259.0,20457514273.0
Chi phí dịch vụ mua ngoài khác,Chi phí dịch vụ mua ngoài khác,Chi phí dịch vụ mua ngoài khác,33.524.944.288,45.557.910.756,33524944288.0,45557910756.0
Chi phí phúc lợi cho người lao động,Chi phí phúc lợi cho người lao động,Chi phí phúc lợi cho người lao động,37.192.364.300,33.623.119.827,37192364300.0,33623119827.0
Công tác phí,Công tác phí,Công tác phí,33.809.850.670,22.828.428.800,33809850670.0,22828428800.0
"Chi ứng hộ, tài trợ","Chi ứng hộ, tài trợ","Chi ứng hộ, tài trợ",2.090.000.000,250.000.000,2090000000.0,250000000.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,110.759.780.161,97.872.396.693,110759780161.0,97872396693.0
(Hoàn nhập)/Trích lập dự phòng phải thu khó đòi,(Hoàn nhập)/Trích lập dự phòng phải thu khó đòi,(Hoàn nhập)/Trích lập dự phòng phải thu khó đòi,(57.480.182.327),2.475.167.275.648,-57480182327.0,2475167275648.0
Cộng,Cộng,Cộng,1.043.121.604.218,3.427.029.949.656,1043121604218.0,3427029949656.0
