row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,14.464.782.543.508,10.492.082.325.453,14464782543508.0,10492082325453.0
Các khoản chi phí không được trừ,Các khoản chi phí không được trừ,Các khoản chi phí không được trừ,1.490.733.803.986,2.159.562.331.382,1490733803986.0,2159562331382.0
- Chỉ phí không được trừ,- Chỉ phí không được trừ,- Chỉ phí không được trừ,1.490.733.803.986,2.159.562.331.382,1490733803986.0,2159562331382.0
Điều chỉnh giảm lợi nhuận tính thuế,Điều chỉnh giảm lợi nhuận tính thuế,Điều chỉnh giảm lợi nhuận tính thuế,(2.260.126.182.134),(827.397.241.986),-2260126182134.0,-827397241986.0
- Các khoản điều chỉnh giảm,- Các khoản điều chỉnh giảm,- Các khoản điều chỉnh giảm,(2.260.126.182.134),(827.397.241.986),-2260126182134.0,-827397241986.0
Tổng thu nhập chịu thuế trong năm,Tổng thu nhập chịu thuế trong năm,Tổng thu nhập chịu thuế trong năm,13.695.390.165.360,11.824.247.414.849,13695390165360.0,11824247414849.0
Lỗ được chuyển,Lỗ được chuyển,Lỗ được chuyển,-,-,,
Thu nhập không chịu thuế,Lỗ được chuyển > Thu nhập không chịu thuế,Thu nhập không chịu thuế,(380.328.719.905),(385.208.642.502),-380328719905.0,-385208642502.0
Thu nhập tính thuế,Lỗ được chuyển > Thu nhập tính thuế,Thu nhập tính thuế,13.315.061.445.455,11.439.038.772.347,13315061445455.0,11439038772347.0
Thuế suất thuế thu nhập doanh nghiệp hiện hành,Lỗ được chuyển > Thuế suất thuế thu nhập doanh nghiệp hiện hành,Thuế suất thuế thu nhập doanh nghiệp hiện hành,20%,20%,0.2,0.2
Tổng chi phí thuế thu nhập doanh nghiệp,Lỗ được chuyển > Tổng chi phí thuế thu nhập doanh nghiệp,Tổng chi phí thuế thu nhập doanh nghiệp,2.663.012.289.091,2.287.807.754.469,2663012289091.0,2287807754469.0
