row_label_raw,row_label_full,col_0,31/12/2024 > Giá trịVND,31/12/2024 > Số có khả năng trả nợVND,Trong năm > Phân loại vay dài hạn đến hạn trảVND,Trong năm > Trả gốc vayVND,Trong năm > Chênh lệch tỷ giáVND,01/01/2024 > Giá trịVND,01/01/2024 > Số có khả năng trả nợVND,numeric__31/12/2024 > Giá trịVND,numeric__31/12/2024 > Số có khả năng trả nợVND,numeric__Trong năm > Phân loại vay dài hạn đến hạn trảVND,numeric__Trong năm > Trả gốc vayVND,numeric__Trong năm > Chênh lệch tỷ giáVND,numeric__01/01/2024 > Giá trịVND,numeric__01/01/2024 > Số có khả năng trả nợVND
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,395.932.592.937,395.932.592.937,410.420.912.532,(406.437.457.176),(18.471.774.951),410.420.912.532,410.420.912.532,395932592937.0,395932592937.0,410420912532.0,-406437457176.0,-18471774951.0,410420912532.0,410420912532.0
Hiệp định vay vốn VNX-2 Dự án xây dựng nhà ga hành khách Quốc tế sản bay Tân Sơn Nhất bằng nguồn vốn ODA (1),Hiệp định vay vốn VNX-2 Dự án xây dựng nhà ga hành khách Quốc tế sản bay Tân Sơn Nhất bằng nguồn vốn ODA (1),Hiệp định vay vốn VNX-2 Dự án xây dựng nhà ga hành khách Quốc tế sản bay Tân Sơn Nhất bằng nguồn vốn ODA (1),113.261.757.991,113.261.757.991,122.348.724.052,(118.572.844.751),(12.862.845.362),122.348.724.052,122.348.724.052,113261757991.0,113261757991.0,122348724052.0,-118572844751.0,-12862845362.0,122348724052.0,122348724052.0
Hiệp định vay vốn VNXVII-6 Dự án Xây dựng nhà ga T2 Cảng Hàng không Quốc tế Nội Bài bằng nguồn vốn ODA (2),Hiệp định vay vốn VNXVII-6 Dự án Xây dựng nhà ga T2 Cảng Hàng không Quốc tế Nội Bài bằng nguồn vốn ODA (2),Hiệp định vay vốn VNXVII-6 Dự án Xây dựng nhà ga T2 Cảng Hàng không Quốc tế Nội Bài bằng nguồn vốn ODA (2),63.654.578.946,63.654.578.946,64.870.908.480,(65.884.516.425),(202.721.589),64.870.908.480,64.870.908.480,63654578946.0,63654578946.0,64870908480.0,-65884516425.0,-202721589.0,64870908480.0,64870908480.0
Hiệp định vay vốn VN11-P6 Dự án Xây dựng nhà ga T2 Cảng Hàng không Quốc tế Nội Bài bằng nguồn vốn ODA (3),Hiệp định vay vốn VN11-P6 Dự án Xây dựng nhà ga T2 Cảng Hàng không Quốc tế Nội Bài bằng nguồn vốn ODA (3),Hiệp định vay vốn VN11-P6 Dự án Xây dựng nhà ga T2 Cảng Hàng không Quốc tế Nội Bài bằng nguồn vốn ODA (3),105.282.944.000,105.282.944.000,107.294.720.000,(108.971.200.000),(335.296.000),107.294.720.000,107.294.720.000,105282944000.0,105282944000.0,107294720000.0,-108971200000.0,-335296000.0,107294720000.0,107294720000.0
Hiệp định vay vốn VN13-P3 Dự án Xây dựng nhà ga T2 Cảng Hàng không Quốc tế Nội Bài bằng nguồn vốn ODA (4),Hiệp định vay vốn VN13-P3 Dự án Xây dựng nhà ga T2 Cảng Hàng không Quốc tế Nội Bài bằng nguồn vốn ODA (4),Hiệp định vay vốn VN13-P3 Dự án Xây dựng nhà ga T2 Cảng Hàng không Quốc tế Nội Bài bằng nguồn vốn ODA (4),113.733.312.000,113.733.312.000,115.906.560.000,(113.008.896.000),(5.070.912.000),115.906.560.000,115.906.560.000,113733312000.0,113733312000.0,115906560000.0,-113008896000.0,-5070912000.0,115906560000.0,115906560000.0
