row_label_raw,row_label_full,col_0,Khu vực Miền Bắc Triệu VND,Khu vực Miền Trung Triệu VND,Khu vực Miền Nam Triệu VND,Loại trừ Triệu VND,Tổng Triệu VND,numeric__Khu vực Miền Bắc Triệu VND,numeric__Khu vực Miền Trung Triệu VND,numeric__Khu vực Miền Nam Triệu VND,numeric__Loại trừ Triệu VND,numeric__Tổng Triệu VND
Tài sản,Tài sản,Tài sản,,,,,,,,,,
"Tiền mặt, vàng","Tài sản > Tiền mặt, vàng","Tiền mặt, vàng",506.563,311.194,1.812.516,-,2.630.273,506563.0,311194.0,1812516.0,,2630273.0
Tài sản cố định,Tài sản > Tài sản cố định,Tài sản cố định,21.268,5.493,3.366.041,-,3.392.802,21268.0,5493.0,3366041.0,,3392802.0
Tài sản khác,Tài sản > Tài sản khác,Tài sản khác,26.819.326,15.914.303,130.062.316,(11.059.233),161.736.712,26819326.0,15914303.0,130062316.0,-11059233.0,161736712.0
Nợ phải trả,Nợ phải trả,Nợ phải trả,,,,,,,,,,
Nợ phải trả khách hàng bên ngoài,Nợ phải trả > Nợ phải trả khách hàng bên ngoài,Nợ phải trả khách hàng bên ngoài,(26.565.547),(10.148.481),(111.431.928),-,(148.145.956),-26565547.0,-10148481.0,-111431928.0,,-148145956.0
Nợ phải trả nội bộ,Nợ phải trả > Nợ phải trả nội bộ,Nợ phải trả nội bộ,(12),(19),(44.254),-,(44.285),-12.0,-19.0,-44254.0,,-44285.0
Nợ phải trả khác,Nợ phải trả > Nợ phải trả khác,Nợ phải trả khác,(798.506),(5.902.220),(8.253.242),11.059.233,(3.894.735),-798506.0,-5902220.0,-8253242.0,11059233.0,-3894735.0
