row_label_raw,row_label_full,col_0,Khu vực Miền Bắc Triệu VND,Khu vực Miền Trung Triệu VND,Khu vực Miền Nam Triệu VND,Loại trừ Triệu VND,Tổng Triệu VND,numeric__Khu vực Miền Bắc Triệu VND,numeric__Khu vực Miền Trung Triệu VND,numeric__Khu vực Miền Nam Triệu VND,numeric__Loại trừ Triệu VND,numeric__Tổng Triệu VND
Tài sản,Tài sản,Tài sản,,,,,,,,,,
"Tiền mặt, vàng","Tài sản > Tiền mặt, vàng","Tiền mặt, vàng",461.718,287.915,1.606.563,-,2.356.196,461718.0,287915.0,1606563.0,,2356196.0
Tài sản cố định,Tài sản > Tài sản cố định,Tài sản cố định,26.597,7.602,3.475.110,-,3.509.309,26597.0,7602.0,3475110.0,,3509309.0
Tài sản khác,Tài sản > Tài sản khác,Tài sản khác,20.858.059,13.426.471,118.209.375,(4.829.181),147.664.724,20858059.0,13426471.0,118209375.0,-4829181.0,147664724.0
Nợ phải trả,Nợ phải trả,Nợ phải trả,,,,,,,,,,
Nợ phải trả khách hàng bên ngoài,Nợ phải trả > Nợ phải trả khách hàng bên ngoài,Nợ phải trả khách hàng bên ngoài,(21.028.094),(8.632.337),(105.826.476),-,(135.486.907),-21028094.0,-8632337.0,-105826476.0,,-135486907.0
Nợ phải trả nội bộ,Nợ phải trả > Nợ phải trả nội bộ,Nợ phải trả nội bộ,(86),(34),(8.197),-,(8.317),-86.0,-34.0,-8197.0,,-8317.0
Nợ phải trả khác,Nợ phải trả > Nợ phải trả khác,Nợ phải trả khác,(479.162),(4.995.501),(2.567.278),4.829.181,(3.212.760),-479162.0,-4995501.0,-2567278.0,4829181.0,-3212760.0
