row_label_raw,row_label_full,col_0,2019Triệu VND,2018Triệu VND,numeric__2019Triệu VND,numeric__2018Triệu VND
Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,,
Cho vay khách hàng và các tổ chức tín dụng khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Cho vay khách hàng và các tổ chức tín dụng khác,Cho vay khách hàng và các tổ chức tín dụng khác,10.048.336,8.896.666,10048336.0,8896666.0
Tiền gửi tại các tổ chức tín dụng khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Tiền gửi tại các tổ chức tín dụng khác,Tiền gửi tại các tổ chức tín dụng khác,477.300,358.779,477300.0,358779.0
Chứng khoán đầu tư,Thu nhập lãi và các khoản thu nhập tương tự từ > Chứng khoán đầu tư,Chứng khoán đầu tư,657.427,584.934,657427.0,584934.0
Nghiệp vụ bảo lãnh,Thu nhập lãi và các khoản thu nhập tương tự từ > Nghiệp vụ bảo lãnh,Nghiệp vụ bảo lãnh,108.228,92.143,108228.0,92143.0
Thu nhập khác từ hoạt động tín dụng,Thu nhập lãi và các khoản thu nhập tương tự từ > Thu nhập khác từ hoạt động tín dụng,Thu nhập khác từ hoạt động tín dụng,14.465,971,14465.0,971.0
,,,11.305.756,9.933.493,11305756.0,9933493.0
Chi phí lãi và các khoản chi phí tương tự cho,Chi phí lãi và các khoản chi phí tương tự cho,Chi phí lãi và các khoản chi phí tương tự cho,Chi phí lãi và các khoản chi phí tương tự cho,Chi phí lãi và các khoản chi phí tương tự cho,,
Tiền gửi của khách hàng và các tổ chức tín dụng khác,Chi phí lãi và các khoản chi phí tương tự cho > Tiền gửi của khách hàng và các tổ chức tín dụng khác,Tiền gửi của khách hàng và các tổ chức tín dụng khác,(7.991.250),(6.589.555),-7991250.0,-6589555.0
Vay NHNNVN và các tổ chức tín dụng khác,Chi phí lãi và các khoản chi phí tương tự cho > Vay NHNNVN và các tổ chức tín dụng khác,Vay NHNNVN và các tổ chức tín dụng khác,(116.267),(140.513),-116267.0,-140513.0
Phát hành giấy tờ có giá,Chi phí lãi và các khoản chi phí tương tự cho > Phát hành giấy tờ có giá,Phát hành giấy tờ có giá,-,(9.802),,-9802.0
Chi phí khác cho hoạt động tín dụng,Chi phí lãi và các khoản chi phí tương tự cho > Chi phí khác cho hoạt động tín dụng,Chi phí khác cho hoạt động tín dụng,(5.437),(10.507),-5437.0,-10507.0
,,,(8.112.954),(6.750.377),-8112954.0,-6750377.0
Thu nhập lãi thuần,Chi phí lãi và các khoản chi phí tương tự cho > Thu nhập lãi thuần,Thu nhập lãi thuần,3.192.802,3.183.116,3192802.0,3183116.0
