row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019 > Cho vay khách hàng – gộp Triệu VND,Tại ngày 31 tháng 12 năm 2019 > Tiền gửi của khách hàng Triệu VND,Tại ngày 31 tháng 12 năm 2019 > Nợ tiềm tàng và các cam kết tín dụng – gộp Triệu VND,Tại ngày 31 tháng 12 năm 2019 > Chứng khoán đầu tư – gộp Triệu VND,"Tại ngày 31 tháng 12 năm 2019 > Góp vốn, đầu tư dài hạn – gộp Triệu VND",Tại ngày 31 tháng 12 năm 2019 > Tiền gửi và cho vay TCTD khác – gộp Triệu VND,Tại ngày 31 tháng 12 năm 2019 > Tiền gửi và vay từ TCTD khác Triệu VND,Tại ngày 31 tháng 12 năm 2019 > Công cụ tài chính phái sinh (Tổng giá trị giao dịch theo hợp đồng) Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2019 > Cho vay khách hàng – gộp Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2019 > Tiền gửi của khách hàng Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2019 > Nợ tiềm tàng và các cam kết tín dụng – gộp Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2019 > Chứng khoán đầu tư – gộp Triệu VND,"numeric__Tại ngày 31 tháng 12 năm 2019 > Góp vốn, đầu tư dài hạn – gộp Triệu VND",numeric__Tại ngày 31 tháng 12 năm 2019 > Tiền gửi và cho vay TCTD khác – gộp Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2019 > Tiền gửi và vay từ TCTD khác Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2019 > Công cụ tài chính phái sinh (Tổng giá trị giao dịch theo hợp đồng) Triệu VND
Trong nước,Trong nước,Trong nước,113.254.792,137.825.265,9.521.819,16.905.866,300.000,20.373.174,8.063.808,82.331.077,113254792.0,137825265.0,9521819.0,16905866.0,300000.0,20373174.0,8063808.0,82331077.0
Nước ngoài,Nước ngoài,Nước ngoài,-,1.636.029,168.903,-,-,5.484.423,579.375,2.227.247,,1636029.0,168903.0,,,5484423.0,579375.0,2227247.0
,,,113.254.792,139.461.294,9.690.722,16.905.866,300.000,25.857.597,8.643.183,84.558.324,113254792.0,139461294.0,9690722.0,16905866.0,300000.0,25857597.0,8643183.0,84558324.0
Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,,,,,,,,
,,,Cho vay khách hàng – gộp Triệu VND,Tiền gửi của khách hàng Triệu VND,Nợ tiềm tàng và các cam kết tín dụng – gộp Triệu VND,Chứng khoán đầu tư – gộp Triệu VND,"Góp vốn, đầu tư dài hạn – gộp Triệu VND",Tiền gửi và cho vay TCTD khác – gộp Triệu VND,Tiền gửi và vay từ TCTD khác Triệu VND,Công cụ tài chính phái sinh (Tổng giá trị giao dịch theo hợp đồng) Triệu VND,,,,,,,,
Trong nước,Tại ngày 31 tháng 12 năm 2018 > Trong nước,Trong nước,104.042.577,116.915.201,6.960.771,17.195.196,1.065.566,1.690.797,4.825.270,54.344.740,104042577.0,116915201.0,6960771.0,17195196.0,1065566.0,1690797.0,4825270.0,54344740.0
Nước ngoài,Tại ngày 31 tháng 12 năm 2018 > Nước ngoài,Nước ngoài,-,2.511.315,177.395,-,-,17.360.067,11.185.794,3.085.234,,2511315.0,177395.0,,,17360067.0,11185794.0,3085234.0
,,,104.042.577,119.426.516,7.138.166,17.195.196,1.065.566,19.050.864,16.011.064,57.429.974,104042577.0,119426516.0,7138166.0,17195196.0,1065566.0,19050864.0,16011064.0,57429974.0
