row_label_raw,row_label_full,Ngày 31 tháng 12 năm 2019,Từ 10 đến 90 ngày Triệu VND,Từ 91 đến 180 ngày Triệu VND,Quá hạn Từ 181 đến 360 ngày Triệu VND,Trên 360 ngày Triệu VND,Tổng Triệu VND,numeric__Từ 10 đến 90 ngày Triệu VND,numeric__Từ 91 đến 180 ngày Triệu VND,numeric__Quá hạn Từ 181 đến 360 ngày Triệu VND,numeric__Trên 360 ngày Triệu VND,numeric__Tổng Triệu VND
Các khoản cho vay và phải thu,Các khoản cho vay và phải thu,Các khoản cho vay và phải thu,Các khoản cho vay và phải thu,Các khoản cho vay và phải thu,Các khoản cho vay và phải thu,Các khoản cho vay và phải thu,Các khoản cho vay và phải thu,,,,,
Cho vay khách hàng – gộp,Các khoản cho vay và phải thu > Cho vay khách hàng – gộp,Cho vay khách hàng – gộp,269.452,22.608,33.416,410.464,735.940,269452.0,22608.0,33416.0,410464.0,735940.0
Tài sản Có khác – gộp,Các khoản cho vay và phải thu > Tài sản Có khác – gộp,Tài sản Có khác – gộp,-,39.130,-,-,39.130,,39130.0,,,39130.0
,,,269.452,61.738,33.416,410.464,775.070,269452.0,61738.0,33416.0,410464.0,775070.0
Ngày 31 tháng 12 năm 2018,Ngày 31 tháng 12 năm 2018,Ngày 31 tháng 12 năm 2018,Từ 10 đến 90 ngày Triệu VND,Từ 91 đến 180 ngày Triệu VND,Quá hạn Từ 181 đến 360 ngày Triệu VND,Trên 360 ngày Triệu VND,Tổng Triệu VND,,,,,
Các khoản cho vay và phải thu,Các khoản cho vay và phải thu,Các khoản cho vay và phải thu,Các khoản cho vay và phải thu,Các khoản cho vay và phải thu,Các khoản cho vay và phải thu,Các khoản cho vay và phải thu,Các khoản cho vay và phải thu,,,,,
Cho vay khách hàng – gộp,Các khoản cho vay và phải thu > Cho vay khách hàng – gộp,Cho vay khách hàng – gộp,309.365,40.349,35.003,487.158,871.875,309365.0,40349.0,35003.0,487158.0,871875.0
Tài sản Có khác – gộp,Các khoản cho vay và phải thu > Tài sản Có khác – gộp,Tài sản Có khác – gộp,80.000,-,-,-,80.000,80000.0,,,,80000.0
,,,389.365,40.349,35.003,487.158,951.875,389365.0,40349.0,35003.0,487158.0,951875.0
