row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,01,,266.165.404.944,231.930.751.548,1.0,,266165404944.0,231930751548.0
2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,02,,2.109.090.909,2.000.000.000,2.0,,2109090909.0,2000000000.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01-02),3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01-02),3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01-02),10,16,264.056.314.035,229.930.751.548,10.0,16.0,264056314035.0,229930751548.0
4. Giá vốn hàng bán và dịch vụ cung cấp,4. Giá vốn hàng bán và dịch vụ cung cấp,4. Giá vốn hàng bán và dịch vụ cung cấp,11,17,200.990.449.239,160.342.947.903,11.0,17.0,200990449239.0,160342947903.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10 - 11),5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10 - 11),5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10 - 11),20,,63.065.864.796,69.587.803.645,20.0,,63065864796.0,69587803645.0
6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,21,18,173.337.399.939,64.797.753.103,21.0,18.0,173337399939.0,64797753103.0
7. Chi phí tài chính,7. Chi phí tài chính,7. Chi phí tài chính,22,19,8.385.210.110,518.280.146,22.0,19.0,8385210110.0,518280146.0
- Trong đó: Chi phí lãi vay,- Trong đó: Chi phí lãi vay,- Trong đó: Chi phí lãi vay,23,,8.374.640.273,517.580.823,23.0,,8374640273.0,517580823.0
"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết","8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết","8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết",,,-,-,,,,
8. Chi phí bán hàng,"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết > 8. Chi phí bán hàng",8. Chi phí bán hàng,25,20,3.279.462.046,3.789.953.134,25.0,20.0,3279462046.0,3789953134.0
9. Chi phí quản lý doanh nghiệp,"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết > 9. Chi phí quản lý doanh nghiệp",9. Chi phí quản lý doanh nghiệp,26,20,4.100.214.204,2.963.054.947,26.0,20.0,4100214204.0,2963054947.0
10. Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết > 10. Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)}",10. Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,220.638.378.375,127.114.268.521,30.0,,220638378375.0,127114268521.0
11. Thu nhập khác,"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết > 11. Thu nhập khác",11. Thu nhập khác,31,,2.466.286.286,3.322.622.125,31.0,,2466286286.0,3322622125.0
12. Chi phí khác,"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết > 12. Chi phí khác",12. Chi phí khác,32,,35.024.677,-,32.0,,35024677.0,
13. Lợi nhuận khác (40 = 31 - 32),"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết > 13. Lợi nhuận khác (40 = 31 - 32)",13. Lợi nhuận khác (40 = 31 - 32),40,21,2.431.261.609,3.322.622.125,40.0,21.0,2431261609.0,3322622125.0
14. Tổng lợi nhuận kế toán trước thuế (50 = 30 + 40),"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết > 14. Tổng lợi nhuận kế toán trước thuế (50 = 30 + 40)",14. Tổng lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,223.069.639.984,130.436.890.646,50.0,,223069639984.0,130436890646.0
15. Chi phí thuế TNDN hiện hành,"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết > 15. Chi phí thuế TNDN hiện hành",15. Chi phí thuế TNDN hiện hành,51,22,9.245.442.657,14.987.852.925,51.0,22.0,9245442657.0,14987852925.0
16. Lợi nhuận sau thuế thu nhập doanh nghiệp,"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết > 16. Lợi nhuận sau thuế thu nhập doanh nghiệp",16. Lợi nhuận sau thuế thu nhập doanh nghiệp,60,,213.824.197.327,115.449.037.721,60.0,,213824197327.0,115449037721.0
