row_label_raw,row_label_full,col_0,Số cuối năm > Số lượng(Cổ phiếu),Số cuối năm > Giá trị(VND),Số đầu năm > Số lượng(Cổ phiếu),Số đầu năm > Giá trị(VND),numeric__Số cuối năm > Số lượng(Cổ phiếu),numeric__Số cuối năm > Giá trị(VND),numeric__Số đầu năm > Số lượng(Cổ phiếu),numeric__Số đầu năm > Giá trị(VND)
Chi tiết công ty con,Chi tiết công ty con,Chi tiết công ty con,,1.029.032.297.286,,1.029.032.297.286,,1029032297286.0,,1029032297286.0
Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,51.077.400,510.774.000.000,-,510.774.000.000,51077400.0,510774000000.0,,510774000000.0
Công ty cổ phần phát triển dịch vụ Hoàng Giang,Công ty cổ phần phát triển dịch vụ Hoàng Giang,Công ty cổ phần phát triển dịch vụ Hoàng Giang,47.895.000,518.258.297.286,47.895.000,518.258.297.286,47895000.0,518258297286.0,47895000.0,518258297286.0
Chi tiết công ty liên kết,Chi tiết công ty liên kết,Chi tiết công ty liên kết,-,2.318.340.000.000,-,423.800.000.000,,2318340000000.0,,423800000000.0
Công ty cổ phần đầu tư dịch vụ Thành Nam (*),Công ty cổ phần đầu tư dịch vụ Thành Nam (*),Công ty cổ phần đầu tư dịch vụ Thành Nam (*),-,-,28.800.000,288.000.000.000,,,28800000.0,288000000000.0
Công ty Cổ phần phát triển dịch vụ Trường Giang (*),Công ty Cổ phần phát triển dịch vụ Trường Giang (*),Công ty Cổ phần phát triển dịch vụ Trường Giang (*),-,-,13.580.000,135.800.000.000,,,13580000.0,135800000000.0
Công ty Cổ phần - Tập đoàn bắt động sản CRV (**),Công ty Cổ phần - Tập đoàn bắt động sản CRV (**),Công ty Cổ phần - Tập đoàn bắt động sản CRV (**),231.852.000,2.318.340.000.000,-,-,231852000.0,2318340000000.0,,
Cộng,Cộng,Cộng,-,3.347.372.297.286,-,1.452.832.297.286,,3347372297286.0,,1452832297286.0
