row_label_raw,row_label_full,"Doanh thu bán hàng hóa, dịch vụ trong năm",Năm nayVND > 266.165.404.944,Năm trướcVND > 231.930.751.548,numeric__Năm nayVND > 266.165.404.944,numeric__Năm trướcVND > 231.930.751.548
"Doanh thu bán hàng hóa, thành phẩm","Doanh thu bán hàng hóa, thành phẩm","Doanh thu bán hàng hóa, thành phẩm",220.305.707.205,171.776.897.287,220305707205.0,171776897287.0
Doanh thu hoạt động hợp tác kinh doanh,Doanh thu hoạt động hợp tác kinh doanh,Doanh thu hoạt động hợp tác kinh doanh,45 846 145 739,60.153.854.261,,60153854261.0
Doanh thu hoạt động khác,Doanh thu hoạt động khác,Doanh thu hoạt động khác,13 552 000,-,,
Các khoản giảm trừ,Doanh thu hoạt động khác > Các khoản giảm trừ,Các khoản giảm trừ,2.109.090.909,2.000.000.000,2109090909.0,2000000000.0
Hàng bán trả lại,Doanh thu hoạt động khác > Hàng bán trả lại,Hàng bán trả lại,2.109.090.909,2.000.000.000,2109090909.0,2000000000.0
Doanh thu thuần,Doanh thu hoạt động khác > Doanh thu thuần,Doanh thu thuần,264.056.314.035,229.930.751.548,264056314035.0,229930751548.0
Doanh thu với các bên liên quan(Chi tiết tại thuyết minh số 26),Doanh thu với các bên liên quan(Chi tiết tại thuyết minh số 26),Doanh thu với các bên liên quan(Chi tiết tại thuyết minh số 26),Doanh thu với các bên liên quan(Chi tiết tại thuyết minh số 26),Doanh thu với các bên liên quan(Chi tiết tại thuyết minh số 26),,
