row_label_raw,row_label_full,NÔI DUNG,TRANG,numeric__TRANG
BÁO CÁO CỦA BAN GIÁM ĐỐC,BÁO CÁO CỦA BAN GIÁM ĐỐC,BÁO CÁO CỦA BAN GIÁM ĐỐC,1-2,
BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO CỦA BAN GIÁM ĐỐC > BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,3,3.0
BẢNG CÂN Đ<|box_end|><|ref_start|> KẾ TOÁN,BẢNG CÂN Đ<|box_end|><|ref_start|> KẾ TOÁN,BẢNG CÂN Đ<|box_end|><|ref_start|> KẾ TOÁN,4 - 5,
BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH,BẢNG CÂN Đ<|box_end|><|ref_start|> KẾ TOÁN > BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH,BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH,6,6.0
BÁO CÁO LƯU CHUYÊN TIỀN TỆ,BÁO CÁO LƯU CHUYÊN TIỀN TỆ,BÁO CÁO LƯU CHUYÊN TIỀN TỆ,7 - 8,
THUYẾT MINH BÁO CÁO TÀI CHÍNH,THUYẾT MINH BÁO CÁO TÀI CHÍNH,THUYẾT MINH BÁO CÁO TÀI CHÍNH,9 - 34,
