row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2024 VND,2023 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2024 VND,numeric__2023 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,28,181.815.440.519.836,184.836.676.879.800,1.0,28.0,181815440519836.0,184836676879800.0
Giá vốn hàng bán và cung cấp dịch vụ,Giá vốn hàng bán và cung cấp dịch vụ,Giá vốn hàng bán và cung cấp dịch vụ,11,29,178.556.582.109.724,182.495.466.573.998,11.0,29.0,178556582109724.0,182495466573998.0
Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 01 - 11),Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 01 - 11),Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 01 - 11),20,,3.258.858.410.112,2.341.210.305.802,20.0,,3258858410112.0,2341210305802.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,30,1.794.535.168.312,3.519.207.916.677,21.0,30.0,1794535168312.0,3519207916677.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,31,504.070.507.213,766.066.796.226,22.0,31.0,504070507213.0,766066796226.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,224.466.710.836,349.017.906.899,23.0,,224466710836.0,349017906899.0
Chi phí bán hàng và quản lý doanh nghiệp,Chi phí bán hàng và quản lý doanh nghiệp,Chi phí bán hàng và quản lý doanh nghiệp,25,32,2.572.192.466.117,2.503.555.574.955,25.0,32.0,2572192466117.0,2503555574955.0
Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + 21 - 22 - 25),Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + 21 - 22 - 25),Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + 21 - 22 - 25),30,,1.977.130.605.094,2.590.795.851.298,30.0,,1977130605094.0,2590795851298.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,33,137.424.212.985,80.915.877.028,31.0,33.0,137424212985.0,80915877028.0
Chi phí khác,Chi phí khác,Chi phí khác,32,34,179.142.133.623,48.180.183.418,32.0,34.0,179142133623.0,48180183418.0
(Lỗ)/lợi nhuận khác (40 = 31 - 32),(Lỗ)/lợi nhuận khác (40 = 31 - 32),(Lỗ)/lợi nhuận khác (40 = 31 - 32),40,,(41.717.920.638),32.735.693.610,40.0,,-41717920638.0,32735693610.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,1.935.412.684.456,2.623.531.544.908,50.0,,1935412684456.0,2623531544908.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,36,247.813.807.176,370.472.907.378,51.0,36.0,247813807176.0,370472907378.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,52,36,15.175.485.662,76.574.180.160,52.0,36.0,15175485662.0,76574180160.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),60,,1.672.423.391.618,2.176.484.457.370,60.0,,1672423391618.0,2176484457370.0
