row_label_raw,row_label_full,col_0,31/12/2024VND,1/1/2024VND,numeric__31/12/2024VND,numeric__1/1/2024VND
Công ty con cấp 1,Công ty con cấp 1,Công ty con cấp 1,Công ty con cấp 1,Công ty con cấp 1,,
Công ty TNHH MTV Petrolimex Lào,Công ty con cấp 1 > Công ty TNHH MTV Petrolimex Lào,Công ty TNHH MTV Petrolimex Lào,9.438.862.494,8.893.414.041,9438862494.0,8893414041.0
Công ty TNHH MTV Petrolimex Singapore,Công ty con cấp 1 > Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,9.162.867.446,9.420.266.713,9162867446.0,9420266713.0
Tổng Công ty Dịch vụ Xăng dầu Petrolimex,Công ty con cấp 1 > Tổng Công ty Dịch vụ Xăng dầu Petrolimex,Tổng Công ty Dịch vụ Xăng dầu Petrolimex,9.012.885.594,11.682.848.746,9012885594.0,11682848746.0
Tổng Công ty Gas Petrolimex - CTCP,Công ty con cấp 1 > Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,565.691.060,278.402.560,565691060.0,278402560.0
Công ty Cổ phần Tổng Công ty Xây lắp và Thương mại Petrolimex,Công ty con cấp 1 > Công ty Cổ phần Tổng Công ty Xây lắp và Thương mại Petrolimex,Công ty Cổ phần Tổng Công ty Xây lắp và Thương mại Petrolimex,363.096.202,7.664.215.258,363096202.0,7664215258.0
Tổng Công ty Hóa dầu Petrolimex - CTCP,Công ty con cấp 1 > Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,87.150.000,317.743.675,87150000.0,317743675.0
Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty con cấp 1 > Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,-,124.109.455.040,,124109455040.0
Tổng Công ty Vận tải thủy Petrolimex,Công ty con cấp 1 > Tổng Công ty Vận tải thủy Petrolimex,Tổng Công ty Vận tải thủy Petrolimex,-,99.614.137.719,,99614137719.0
"Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết",,
Tổng Công ty Cổ phần Bảo hiểm Petrolimex,"Công ty liên doanh, liên kết > Tổng Công ty Cổ phần Bảo hiểm Petrolimex",Tổng Công ty Cổ phần Bảo hiểm Petrolimex,9.915.536.925,828.539.925,9915536925.0,828539925.0
Công ty TNHH Castrol BP-PETCO Việt Nam,"Công ty liên doanh, liên kết > Công ty TNHH Castrol BP-PETCO Việt Nam",Công ty TNHH Castrol BP-PETCO Việt Nam,357.928.000,136.880.087.500,357928000.0,136880087500.0
Các bên liên quan khác,"Công ty liên doanh, liên kết > Các bên liên quan khác",Các bên liên quan khác,920.527.080,796.449.080,920527080.0,796449080.0
,,,39.824.544.801,400.485.560.257,39824544801.0,400485560257.0
