row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2016 triệu đồng,Năm 2015 triệu đồng,numeric__Thuyết minh,numeric__Năm 2016 triệu đồng,numeric__Năm 2015 triệu đồng
Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,21,5.291.791,4.794.299,21.0,5291791.0,4794299.0
Chi phí lãi và các khoản chi phí tương tự,Chi phí lãi và các khoản chi phí tương tự,Chi phí lãi và các khoản chi phí tương tự,22,(2.665.553),(2.450.185),22.0,-2665553.0,-2450185.0
Thu nhập lãi thuần,Thu nhập lãi thuần,Thu nhập lãi thuần,,2.626.238,2.344.114,,2626238.0,2344114.0
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,391.311,278.915,,391311.0,278915.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,,(135.674),(112.812),,-135674.0,-112812.0
Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,23,255.637,166.103,23.0,255637.0,166103.0
Lãi/(lỗ) thuần từ hoạt động kinh doanh ngoại hối,Lãi/(lỗ) thuần từ hoạt động kinh doanh ngoại hối,Lãi/(lỗ) thuần từ hoạt động kinh doanh ngoại hối,24,24.814,(10.503),24.0,24814.0,-10503.0
Lãi thuần từ mua bán chứng khoán đầu tư,Lãi thuần từ mua bán chứng khoán đầu tư,Lãi thuần từ mua bán chứng khoán đầu tư,25,149.445,88.991,25.0,149445.0,88991.0
"Thu nhập từ góp vốn, mua cổ phần","Thu nhập từ góp vốn, mua cổ phần","Thu nhập từ góp vốn, mua cổ phần",,27.556,20.397,,27556.0,20397.0
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,345.240,400.962,,345240.0,400962.0
Chi phí từ hoạt động khác,Chi phí từ hoạt động khác,Chi phí từ hoạt động khác,,(27.959),(80.609),,-27959.0,-80609.0
Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,26,317.281,320.353,26.0,317281.0,320353.0
TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,,3.400.971,2.929.455,,3400971.0,2929455.0
Chi phí tiền lương,Chi phí tiền lương,Chi phí tiền lương,,(1.118.077),(867.559),,-1118077.0,-867559.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,,(89.714),(86.509),,-89714.0,-86509.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,(884.837),(811.172),,-884837.0,-811172.0
TỔNG CHI PHÍ HOẠT ĐỘNG,TỔNG CHI PHÍ HOẠT ĐỘNG,TỔNG CHI PHÍ HOẠT ĐỘNG,27,(2.092.628),(1.765.240),27.0,-2092628.0,-1765240.0
Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,,1.308.343,1.164.215,,1308343.0,1164215.0
Chi phí dự phòng rủi ro tín dụng,Chi phí dự phòng rủi ro tín dụng,Chi phí dự phòng rủi ro tín dụng,,(606.127),(509.071),,-606127.0,-509071.0
TỔNG LỢI NHUẬN TRƯỚC THUẾ,TỔNG LỢI NHUẬN TRƯỚC THUẾ,TỔNG LỢI NHUẬN TRƯỚC THUẾ,,702.216,655.144,,702216.0,655144.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,19,(139.806),(140.446),19.0,-139806.0,-140446.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,,(678),6.368,,-678.0,6368.0
Tổng chi phí thuế TNDN,Tổng chi phí thuế TNDN,Tổng chi phí thuế TNDN,,(140.484),(134.078),,-140484.0,-134078.0
LỢI NHUẬN SAU THUẾ,LỢI NHUẬN SAU THUẾ,LỢI NHUẬN SAU THUẾ,,561.732,521.066,,561732.0,521066.0
Lãi trên mỗi cổ phiếu (VND/cổ phiếu),Lãi trên mỗi cổ phiếu (VND/cổ phiếu),Lãi trên mỗi cổ phiếu (VND/cổ phiếu),20.2,1.125,1.161,202.0,1125.0,1161.0
