row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2016%/năm,Ngày 31 tháng 12năm 2015%/năm,numeric__Ngày 31 tháng 12năm 2016%/năm,numeric__Ngày 31 tháng 12năm 2015%/năm
Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,"3,7% - 5,4%","4,7% - 5,4%",,
Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,"1,0% - 2,2%","0,2% - 2,1%",,
Tiền vay các TCTD khác bằng VND,Tiền vay các TCTD khác bằng VND,Tiền vay các TCTD khác bằng VND,"3,7% - 5,4%","4,7% - 5,4%",,
Tiền vay các TCTD khác bằng ngoại tệ,Tiền vay các TCTD khác bằng ngoại tệ,Tiền vay các TCTD khác bằng ngoại tệ,"1,0% - 2,2%","0,2% - 2,1%",,
