row_label_raw,row_label_full,col_0,31/12/2016%/năm,31/12/2015%/năm,numeric__31/12/2016%/năm,numeric__31/12/2015%/năm
Cho vay thương mại bằng VND,Cho vay thương mại bằng VND,Cho vay thương mại bằng VND,"3,70% - 13,09%","3,49% - 13,99%",,
Cho vay thương mại bằng ngoại tệ,Cho vay thương mại bằng ngoại tệ,Cho vay thương mại bằng ngoại tệ,"1,00% - 5,25%","0,90% - 4,65%",,
