row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2016 triệu đồng,Năm 2015 triệu đồng,numeric__Thuyết minh,numeric__Năm 2016 triệu đồng,numeric__Năm 2015 triệu đồng
LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
Thu nhập lãi và các khoản thu nhập tương tự nhận được,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập lãi và các khoản thu nhập tương tự nhận được,Thu nhập lãi và các khoản thu nhập tương tự nhận được,,4.972.948,4.819.510,,4972948.0,4819510.0
Chi phí lãi và các khoản chi phí tương tự đã trả,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi và các khoản chi phí tương tự đã trả,Chi phí lãi và các khoản chi phí tương tự đã trả,,(2.533.790),(2.546.366),,-2533790.0,-2546366.0
Thu nhập từ hoạt động dịch vụ nhận được,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập từ hoạt động dịch vụ nhận được,Thu nhập từ hoạt động dịch vụ nhận được,,255.636,166.103,,255636.0,166103.0
"Lãi thuần từ hoạt động kinh doanh chứng khoán, ngoại tệ","LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi thuần từ hoạt động kinh doanh chứng khoán, ngoại tệ","Lãi thuần từ hoạt động kinh doanh chứng khoán, ngoại tệ",,174.259,78.488,,174259.0,78488.0
Thu nhập khác,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập khác,Thu nhập khác,,183.186,212.642,,183186.0,212642.0
"Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro","LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro","Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro",,134.095,107.711,,134095.0,107711.0
Tiền chi trả cho nhân viên và hoạt động quản lý công vụ,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền chi trả cho nhân viên và hoạt động quản lý công vụ,Tiền chi trả cho nhân viên và hoạt động quản lý công vụ,,(2.002.915),(1.678.731),,-2002915.0,-1678731.0
Tiền thuế thu nhập doanh nghiệp nộp trong năm,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thuế thu nhập doanh nghiệp nộp trong năm,Tiền thuế thu nhập doanh nghiệp nộp trong năm,19,(158.347),(144.210),19.0,-158347.0,-144210.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,,1.025.072,1.015.147,,1025072.0,1015147.0
