row_label_raw,row_label_full,Số dư đầu năm > Số dư phòng trích lập trong năm > Số dư phòng hoàn nhập trong năm,Năm 2016 triệu đồng > 564.652 > 672.686 > (383.256),Năm 2015 triệu đồng > 144.013 > 487.162 > (66.523),numeric__Năm 2016 triệu đồng > 564.652 > 672.686 > (383.256),numeric__Năm 2015 triệu đồng > 144.013 > 487.162 > (66.523)
Ảnh hưởng của việc mua lại các khoản nợ và tất toán trái phiếu đặc biệt do VAMC phát hành,Ảnh hưởng của việc mua lại các khoản nợ và tất toán trái phiếu đặc biệt do VAMC phát hành,Ảnh hưởng của việc mua lại các khoản nợ và tất toán trái phiếu đặc biệt do VAMC phát hành,(109.098),-,-109098.0,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,744.984,564.652,744984.0,564652.0
