row_label_raw,row_label_full,Mã số,col_1,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND
,,,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
31,31,31,"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",,-,5.436.050.000,,,,5436050000.0
33,33,33,Tiền thu từ đi vay,,886.600.000.000,908.400.000.000,,,886600000000.0,908400000000.0
34,34,34,Tiền chi trả nợ gốc vay,,(381.500.000.000),-,,,-381500000000.0,
35,35,35,Tiền chi trả nợ gốc thuê tài chính,,(567.950.331),-,,,-567950331.0,
36,36,36,"Tiền cổ tức, lợi nhuận đã trả cho chủ sở hữu bên ngoài Tập đoàn",,(70.389.095.200),(164.405.647.000),,,-70389095200.0,-164405647000.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,434.142.954.469,749.430.403.000,,,434142954469.0,749430403000.0
50,50,50,Lưu chuyển tiền thuần trong năm,,9.707.771.801,(653.365.680.062),,,9707771801.0,-653365680062.0
60,60,60,Tiền và tương đương tiền đầu năm,3,360.383.344.706,1.013.594.183.927,,3.0,360383344706.0,1013594183927.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,415.157.851,154.840.841,,,415157851.0,154840841.0
70,70,70,Tiền và tương đương tiền cuối năm,3,370.506.274.358,360.383.344.706,,3.0,370506274358.0,360383344706.0
