row_label_raw,row_label_full,col_0,2023,2022 (*),numeric__2023,numeric__2022 (*)
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),123.623.359.657,314.293.593.407,123623359657.0,314293593407.0
"Điều chỉnh giảm lợi nhuận do trích quỹ khen thưởng, phúc lợi (VND)","Điều chỉnh giảm lợi nhuận do trích quỹ khen thưởng, phúc lợi (VND)","Điều chỉnh giảm lợi nhuận do trích quỹ khen thưởng, phúc lợi (VND)",(11.013.441.390),(28.000.000.000),-11013441390.0,-28000000000.0
,,,112.609.918.267,286.293.593.407,112609918267.0,286293593407.0
Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),133.395.642,128.461.830,133395642.0,128461830.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),844,2.222,844.0,2222.0
