row_label_raw,row_label_full,Công ty Cổ phần Logistics Cảng Đà Nẵng,122.313.317,col_2,numeric__122.313.317,numeric__col_2
Công ty Cổ phần Cảng dịch vụ Dầu khí Đình Vũ,Công ty Cổ phần Cảng dịch vụ Dầu khí Đình Vũ,Công ty Cổ phần Cảng dịch vụ Dầu khí Đình Vũ,14.688.162.938,15.652.983.873,14688162938.0,15652983873.0
Công ty TNHH Tuyến Container T.S. Hà Nội,Công ty TNHH Tuyến Container T.S. Hà Nội,Công ty TNHH Tuyến Container T.S. Hà Nội,43.204.443,70.830.300,43204443.0,70830300.0
Công ty TNHH Cảng Nam Hải Đình Vũ,Công ty TNHH Cảng Nam Hải Đình Vũ,Công ty TNHH Cảng Nam Hải Đình Vũ,69.948.362.473,,69948362473.0,
Công ty TNHH Đại lý Vận tải Evergreen (Việt Nam),Công ty TNHH Đại lý Vận tải Evergreen (Việt Nam),Công ty TNHH Đại lý Vận tải Evergreen (Việt Nam),4.923.389.794,,4923389794.0,
