row_label_raw,row_label_full,col_0,31/12/2023,31/12/2023_1,31/12/2023_2,31/12/2022,31/12/2022_1,31/12/2022_2,numeric__31/12/2023,numeric__31/12/2023_1,numeric__31/12/2023_2,numeric__31/12/2022,numeric__31/12/2022_1,numeric__31/12/2022_2
,,,Tổng nợ thuê tài chính VND,Chi phí lãi thuê VND,Nợ gốc VND,Tổng nợ thuê tài chính VND,Chi phí lãi thuê VND,Nợ gốc VND,,,,,,
Dưới 1 năm,Dưới 1 năm,Dưới 1 năm,986.941.908,-,986.941.908,-,-,-,986941908.0,,986941908.0,,,
Từ 1 đến 5 năm,Từ 1 đến 5 năm,Từ 1 đến 5 năm,3.694.202.627,-,3.694.202.627,-,-,-,3694202627.0,,3694202627.0,,,
,,,4.681.144.535,-,4.681.144.535,-,-,-,4681144535.0,,4681144535.0,,,
