row_label_raw,row_label_full,col_0,31/12/2023 > Giá trị ghi sổ VND,31/12/2023 > Giá trị hợp lý (***) VND,31/12/2023 > Dự phòng VND,31/12/2022 > Giá trị ghi sổ VND,31/12/2022 > Giá trị hợp lý (***) VND,31/12/2022 > Dự phòng VND,numeric__31/12/2023 > Giá trị ghi sổ VND,numeric__31/12/2023 > Giá trị hợp lý (***) VND,numeric__31/12/2023 > Dự phòng VND,numeric__31/12/2022 > Giá trị ghi sổ VND,numeric__31/12/2022 > Giá trị hợp lý (***) VND,numeric__31/12/2022 > Dự phòng VND
Công ty Cổ phần Logistics Cảng Đà Nẵng,Công ty Cổ phần Logistics Cảng Đà Nẵng,Công ty Cổ phần Logistics Cảng Đà Nẵng,16.645.506.702,39.960.000.000,-,17.630.158.454,24.242.400.000,-,16645506702.0,39960000000.0,,17630158454.0,24242400000.0,
Công ty Cổ phần Dịch vụ Dầu khí Đình Vũ,Công ty Cổ phần Dịch vụ Dầu khí Đình Vũ,Công ty Cổ phần Dịch vụ Dầu khí Đình Vũ,93.417.959.832,70.561.600.000,-,91.503.098.817,61.741.400.000,-,93417959832.0,70561600000.0,,91503098817.0,61741400000.0,
Công ty TNHH Tuyến Container T.S. Hà Nội,Công ty TNHH Tuyến Container T.S. Hà Nội,Công ty TNHH Tuyến Container T.S. Hà Nội,4.581.186.174,(***),-,4.581.186.174,(***),-,4581186174.0,,,4581186174.0,,
Công ty Cổ phần Cảng VIMC Đình Vũ,Công ty Cổ phần Cảng VIMC Đình Vũ,Công ty Cổ phần Cảng VIMC Đình Vũ,357.408.811.200,(***),-,372.811.079.026,(***),-,357408811200.0,,,372811079026.0,,
Công ty TNHH Cảng Nam Hải Đình Vũ,Công ty TNHH Cảng Nam Hải Đình Vũ,Công ty TNHH Cảng Nam Hải Đình Vũ,998.008.999.296,(***),-,-,-,-,998008999296.0,,,,,
,,,1.470.062.463.204,(***),-,486.525.522.471,(***),-,1470062463204.0,,,486525522471.0,,
