row_label_raw,row_label_full,col_0,col_1,2023VND,2022VND,numeric__col_1,numeric__2023VND,numeric__2022VND
,,,,Chi phí lãi vayLỗ chênh lệch tỷ giá hối đoái đã thực hiện,170.446.855.9072.172.775.238,,,1.7044685590721727e+21
,,,,Chi phí lãi vayLỗ chênh lệch tỷ giá hối đoái đã thực hiện,172.619.631.145,,,172619631145.0
28,28,28,CHI PHÍ BÁN HÀNG,,,,,
28,28,28,CHI PHÍ BÁN HÀNG,2023VND,2022VND,,,
28,28 > 28,28,Chi phí nhân viên,6.133.066.245,7.969.123.267,,6133066245.0,7969123267.0
28,28 > 28,28,Chi phí liên quan đến hàng tàu,71.556.476.807,57.549.251.837,,71556476807.0,57549251837.0
28,28 > 28,28,Khác,16.376.924.754,13.675.603.502,,16376924754.0,13675603502.0
28,28 > 28,28,,94.066.467.806,79.193.978.606,,94066467806.0,79193978606.0
29,29,29,CHI PHÍ QUẢN LÝ DOANH NGHIỆP,,,,,
29,29,29,CHI PHÍ QUẢN LÝ DOANH NGHIỆP,2023VND,2022VND,,,
29,29 > 29,29,Chi phí nhân viên,80.095.374.624,55.600.627.978,,80095374624.0,55600627978.0
29,29 > 29,29,Chi phí khấu hao,2.955.201.782,2.456.433.802,,2955201782.0,2456433802.0
29,29 > 29,29,Chi phí dịch vụ mua ngoài,30.846.730.271,26.744.285.287,,30846730271.0,26744285287.0
29,29 > 29,29,Khác,18.985.756.776,20.589.351.398,,18985756776.0,20589351398.0
29,29 > 29,29,,132.883.063.453,105.390.698.465,,132883063453.0,105390698465.0
30,30,30,THU NHẬP KHÁC,,,,,
30,30,30,THU NHẬP KHÁC,2023VND,2022VND,,,
30,30 > 30,30,Lãi từ thanh lý tài sản cố định,773.971.498,1.096.850.030,,773971498.0,1096850030.0
30,30 > 30,30,Khác,3.113.466.472,158.323.578,,3113466472.0,158323578.0
30,30 > 30,30,,3.887.437.970,1.255.173.608,,3887437970.0,1255173608.0
