row_label_raw,row_label_full,Mã số,col_1,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND
01,01,01,Doanh thu cung cấp dịch vụ,,2.180.945.411.694,2.007.397.494.749,,,2180945411694.0,2007397494749.0
02,02,02,Các khoản giảm trừ doanh thu,,-,-,,,,
10,02 > 10,10,Doanh thu thuần về cung cấp dịch vụ,24,2.180.945.411.694,2.007.397.494.749,,24.0,2180945411694.0,2007397494749.0
11,02 > 11,11,Giá vốn dịch vụ cung cấp,25,(1.526.506.042.396),(1.348.668.597.428),,25.0,-1526506042396.0,-1348668597428.0
20,02 > 20,20,Lợi nhuận gộp về cung cấp dịch vụ,,654.439.369.298,658.728.897.321,,,654439369298.0,658728897321.0
21,02 > 21,21,Doanh thu hoạt động tài chính,26,31.124.814.810,34.600.874.362,,26.0,31124814810.0,34600874362.0
22,02 > 22,22,Chi phí tài chính,27,(172.619.631.145),(5.019.819.879),,27.0,-172619631145.0,-5019819879.0
23,02 > 23,23,- Trong đó: Chi phí lãi vay,,(170.446.855.907),(1.104.887.671),,,-170446855907.0,-1104887671.0
24,02 > 24,24,Phần lỗ trong công ty liên kết,10(b),(17.959.975.663),(19.722.583.786),,,-17959975663.0,-19722583786.0
25,02 > 25,25,Chi phí bán hàng,28,(94.066.467.806),(79.193.978.606),,28.0,-94066467806.0,-79193978606.0
26,02 > 26,26,Chi phí quản lý doanh nghiệp,29,(132.883.063.453),(105.390.698.465),,29.0,-132883063453.0,-105390698465.0
30,02 > 30,30,Lợi nhuận thuần từ hoạt động kinh doanh,,268.035.046.041,484.002.690.947,,,268035046041.0,484002690947.0
31,02 > 31,31,Thu nhập khác,30,3.887.437.970,1.255.173.608,,30.0,3887437970.0,1255173608.0
32,02 > 32,32,Chi phí khác,31,(6.791.896.532),(8.345.134.523),,31.0,-6791896532.0,-8345134523.0
40,02 > 40,40,Lỗ khác,,(2.904.458.562),(7.089.960.915),,,-2904458562.0,-7089960915.0
50,02 > 50,50,Tổng lợi nhuận kế toán trước thuế,,265.130.587.479,476.912.730.032,,,265130587479.0,476912730032.0
51,02 > 51,51,Chi phí thuế thu nhập doanh nghiệp (“TNDN”) hiện hành,32,(66.464.273.744),(83.968.553.635),,32.0,-66464273744.0,-83968553635.0
52,02 > 52,52,Chi phí thuế TNDN hoãn lại,32,355.712.185,194.950.346,,32.0,355712185.0,194950346.0
60,02 > 60,60,Lợi nhuận sau thuế TNDN,,199.022.025.920,393.139.126.743,,,199022025920.0,393139126743.0
,,,Phân bổ cho:,,,,,,,
61,02 > 61,61,Cổ đông của Công ty,,123.623.359.657,314.293.593.407,,,123623359657.0,314293593407.0
62,02 > 62,62,Cổ đông không kiểm soát,,75.398.666.263,78.845.533.336,,,75398666263.0,78845533336.0
70,02 > 70,70,Lãi cơ bản trên cổ phiếu,22(a),844,2.222,,,844.0,2222.0
71,02 > 71,71,Lãi suy giảm trên cổ phiếu,22(b),844,2.222,,,844.0,2222.0
