row_label_raw,row_label_full,Khoản vay ngân hàng không đảm bảo (*),"Lãi suất năm > 6,80% - 7,20%",Năm đáo hạn > 2029,31/12/2025 VND > 2.273.000.000.000,1/1/2025 VND > 1.764.400.000.000,"numeric__Lãi suất năm > 6,80% - 7,20%",numeric__Năm đáo hạn > 2029,numeric__31/12/2025 VND > 2.273.000.000.000,numeric__1/1/2025 VND > 1.764.400.000.000
Khoản vay ngân hàng có đảm bảo (**),Khoản vay ngân hàng có đảm bảo (**),Khoản vay ngân hàng có đảm bảo (**),"6,98% - 7,50%",2030,182.412.722.483,-,,2030.0,182412722483.0,
Khoản vay ngân hàng có đảm bảo (***),Khoản vay ngân hàng có đảm bảo (***),Khoản vay ngân hàng có đảm bảo (***),"6,80% - 10,40%",2025,-,227.387.827.980,,2025.0,,227387827980.0
,,,,,2.455.412.722.483,1.991.787.827.980,,,2455412722483.0,1991787827980.0
