row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2025 VND,1/1/2025 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2025 VND,numeric__1/1/2025 VND
NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,,,,
NỘ PHẢI TRẢ (300 = 310 + 330),NGUỒN VỐN > NỘ PHẢI TRẢ (300 = 310 + 330),NỘ PHẢI TRẢ (300 = 310 + 330),300,,15.304.062.330.107,16.572.133.669.028,300.0,,15304062330107.0,16572133669028.0
Nợ ngắn hạn,NGUỒN VỐN > Nợ ngắn hạn,Nợ ngắn hạn,310,,12.641.720.377.113,14.600.189.597.321,310.0,,12641720377113.0,14600189597321.0
Phải trả người bán ngắn hạn,NGUỒN VỐN > Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,311,19,2.523.888.497.743,2.314.639.691.398,311.0,19.0,2523888497743.0,2314639691398.0
Người mua trả tiền trước,NGUỒN VỐN > Người mua trả tiền trước,Người mua trả tiền trước,312,,136.164.178.192,88.127.372.081,312.0,,136164178192.0,88127372081.0
Thuế phải nộp Nhà nước,NGUỒN VỐN > Thuế phải nộp Nhà nước,Thuế phải nộp Nhà nước,313,20(a),516.053.629.821,620.265.382.985,313.0,,516053629821.0,620265382985.0
Phải trả người lao động,NGUỒN VỐN > Phải trả người lao động,Phải trả người lao động,314,,374.706.753,279.979.125,314.0,,374706753.0,279979125.0
Chi phí phải trả ngắn hạn,NGUỒN VỐN > Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,315,21,2.207.412.378.998,2.436.249.641.762,315.0,21.0,2207412378998.0,2436249641762.0
Doanh thu chưa thực hiện,NGUỒN VỐN > Doanh thu chưa thực hiện,Doanh thu chưa thực hiện,318,,98.337.475,-,318.0,,98337475.0,
Phải trả ngắn hạn khác,NGUỒN VỐN > Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,319,22(a),60.624.859.033,46.129.542.251,319.0,,60624859033.0,46129542251.0
Vay ngắn hạn,NGUỒN VỐN > Vay ngắn hạn,Vay ngắn hạn,320,23(a),7.169.251.263.510,9.066.645.462.131,320.0,,7169251263510.0,9066645462131.0
"Quỹ khen thưởng, phúc lợi","NGUỒN VỐN > Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",322,,27.852.525.588,27.852.525.588,322.0,,27852525588.0,27852525588.0
Nợ dài hạn,NGUỒN VỐN > Nợ dài hạn,Nợ dài hạn,330,,2.662.341.952.994,1.971.944.071.707,330.0,,2662341952994.0,1971944071707.0
Phải trả người bán dài hạn,NGUỒN VỐN > Phải trả người bán dài hạn,Phải trả người bán dài hạn,331,19,10.665.628.176,14.816.762.000,331.0,19.0,10665628176.0,14816762000.0
Phải trả dài hạn khác,NGUỒN VỐN > Phải trả dài hạn khác,Phải trả dài hạn khác,337,22(b),29.737.966.585,31.095.393.270,337.0,,29737966585.0,31095393270.0
Vay dài hạn,NGUỒN VỐN > Vay dài hạn,Vay dài hạn,338,23(b),2.455.412.722.483,1.764.400.000.000,338.0,,2455412722483.0,1764400000000.0
