row_label_raw,row_label_full,col_0,Vốn cổ phần VND,Thặng dư vốn cổ phần VND,Vốn khác của chủ sở hữu VND,Cổ phiếu quỹ VND,Chênh lệch tỷ giá hối đoái VND,Quỹ đầu tư phát triển VND,Lợi nhuận sau thuế chưa phân phối VND,Lợi ích cổ đông không kiểm soát VND,Tổng VND,numeric__Vốn cổ phần VND,numeric__Thặng dư vốn cổ phần VND,numeric__Vốn khác của chủ sở hữu VND,numeric__Cổ phiếu quỹ VND,numeric__Chênh lệch tỷ giá hối đoái VND,numeric__Quỹ đầu tư phát triển VND,numeric__Lợi nhuận sau thuế chưa phân phối VND,numeric__Lợi ích cổ đông không kiểm soát VND,numeric__Tổng VND
Số dư tại ngày1 tháng 1 năm 2025,Số dư tại ngày1 tháng 1 năm 2025,Số dư tại ngày1 tháng 1 năm 2025,7.355.531.790.000,3.648.755.415.858,(265.775.657.006),(994.666.327.121),10.486.158.078,22.731.972.844,923.140.125.757,627.623.298.892,11.327.826.777.302,7355531790000.0,3648755415858.0,-265775657006.0,-994666327121.0,10486158078.0,22731972844.0,923140125757.0,627623298892.0,11327826777302.0
Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,3.320.675.670.000,(601.100.000),-,-,-,-,-,-,3.320.074.570.000,3320675670000.0,-601100000.0,,,,,,,3320074570000.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,-,-,-,6.667.152.294.616,96.996.419.971,6.764.148.714.587,,,,,,,6667152294616.0,96996419971.0,6764148714587.0
Cổ tức (Thuyết minh 26),Cổ tức (Thuyết minh 26),Cổ tức (Thuyết minh 26),-,-,-,-,-,-,(2.628.623.585.000),-,(2.628.623.585.000),,,,,,,-2628623585000.0,,-2628623585000.0
Cổ tức công bố bởi các công ty con,Cổ tức công bố bởi các công ty con,Cổ tức công bố bởi các công ty con,-,-,-,-,-,-,-,(124.143.392.000),(124.143.392.000),,,,,,,,-124143392000.0,-124143392000.0
Chênh lệch quy đổi tiền tệ,Chênh lệch quy đổi tiền tệ,Chênh lệch quy đổi tiền tệ,-,-,-,-,2.858.226.200,-,-,5.222,2.858.231.422,,,,,2858226200.0,,,5222.0,2858231422.0
Số dư tại ngày31 tháng 12 năm 2025,Số dư tại ngày31 tháng 12 năm 2025,Số dư tại ngày31 tháng 12 năm 2025,10.676.207.460.000,3.648.154.315.858,(265.775.657.006),(994.666.327.121),13.344.384.278,22.731.972.844,4.961.668.835.373,600.476.332.085,18.662.141.316.311,10676207460000.0,3648154315858.0,-265775657006.0,-994666327121.0,13344384278.0,22731972844.0,4961668835373.0,600476332085.0,18662141316311.0
