row_label_raw,row_label_full,Mối quan hệ,Bản chất giao dịch,Giá trị giao dịch > 2025 VND,Giá trị giao dịch > 2024 VND,Phải thu/(Phải trả) tại ngày > 31/12/2025 VND,Phải thu/(Phải trả) tại ngày > 1/1/2025 VND,numeric__Bản chất giao dịch,numeric__Giá trị giao dịch > 2025 VND,numeric__Giá trị giao dịch > 2024 VND,numeric__Phải thu/(Phải trả) tại ngày > 31/12/2025 VND,numeric__Phải thu/(Phải trả) tại ngày > 1/1/2025 VND
Công ty Cổ phần The WinX,Công ty Cổ phần The WinX,Công ty Cổ phần The WinX,Mua dịch vụ,835.142.186,-,-,-,,835142186.0,,,
Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam (*),Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam (*),Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam (*),Bán hàng hóa và dịch vụ,3.668.596.314,-,772.895.150,-,,3668596314.0,,772895150.0,
Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam (*),Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam (*),Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam (*),Phí dịch vụ mua ngoài phân bổ,-,6.743.062.666,-,(11.047.368.933),,,6743062666.0,,-11047368933.0
Công ty Cổ phần Chứng khoán Kỹ Thương,Công ty Cổ phần Chứng khoán Kỹ Thương,Công ty Cổ phần Chứng khoán Kỹ Thương,Bán chứng khoán kinh doanh,-,2.592.779.525.558,-,-,,,2592779525558.0,,
Thành viên quản lý chủ chốt (**),Thành viên quản lý chủ chốt (**),Thành viên quản lý chủ chốt (**),Thù lao trả cho thành viên quản lý chủ chốt,30.346.592.868,49.176.930.097,,-,,30346592868.0,49176930097.0,,
