row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2025 VND > 94.045.410.791,Phát sinh VND > 4.467.920.307.369,Tăng từ mua một công ty con VND > 665.681.392,Nộp VND > (654.267.605.502),Cân trừ/ Hoàn lại VND > (3.849.475.749.548),Phân loại lại VND > -,31/12/2025 VND > 58.888.044.502,numeric__1/1/2025 VND > 94.045.410.791,numeric__Phát sinh VND > 4.467.920.307.369,numeric__Tăng từ mua một công ty con VND > 665.681.392,numeric__Nộp VND > (654.267.605.502),numeric__Cân trừ/ Hoàn lại VND > (3.849.475.749.548),numeric__Phân loại lại VND > -,numeric__31/12/2025 VND > 58.888.044.502
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,67.791.247.962,-,(67.791.247.962),-,-,-,,67791247962.0,,-67791247962.0,,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,503.921.503.672,937.348.355.376,584.111.354,(993.305.180.090),-,35.216.045,448.584.006.357,503921503672.0,937348355376.0,584111354.0,-993305180090.0,,35216045.0,448584006357.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,20.363.307.878,120.947.625.593,15.459.542,(126.039.870.995),(9.182.450.343),639.092.291,6.743.163.966,20363307878.0,120947625593.0,15459542.0,-126039870995.0,-9182450343.0,639092291.0,6743163966.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,1.935.160.644,217.696.188.471,89.600,(217.127.359.866),(665.663.853),-,1.838.414.996,1935160644.0,217696188471.0,89600.0,-217127359866.0,-665663853.0,,1838414996.0
,,,620.265.382.985,5.811.703.724.771,1.265.341.888,(2.058.531.264.415),(3.859.323.863.744),674.308.336,516.053.629.821,620265382985.0,5811703724771.0,1265341888.0,-2058531264415.0,-3859323863744.0,674308336.0,516053629821.0
