row_label_raw,row_label_full,col_0,2025Cổ phiếu,2024Cổ phiếu(đã điều chỉnh lại),numeric__2025Cổ phiếu,numeric__2024Cổ phiếu(đã điều chỉnh lại)
Số cổ phiếu phổ thông đã phát hành đầu năm – hiện đang lưu hành,Số cổ phiếu phổ thông đã phát hành đầu năm – hiện đang lưu hành,Số cổ phiếu phổ thông đã phát hành đầu năm – hiện đang lưu hành,724.637.791,716.546.491,724637791.0,716546491.0
Ảnh hưởng của việc phát hành cổ phiếu trong năm,Ảnh hưởng của việc phát hành cổ phiếu trong năm,Ảnh hưởng của việc phát hành cổ phiếu trong năm,254.756.338,3.222.866,254756338.0,3222866.0
,,,979.394.129,719.769.357,979394129.0,719769357.0
Ảnh hưởng của cổ phiếu thường sẽ phát hành (*) (Thuyết minh 37),Ảnh hưởng của cổ phiếu thường sẽ phát hành (*) (Thuyết minh 37),Ảnh hưởng của cổ phiếu thường sẽ phát hành (*) (Thuyết minh 37),220.360.804,161.945.993,220360804.0,161945993.0
Số cổ phiếu phổ thông bình quân gia quyền trong năm – hiện đang lưu hành,Số cổ phiếu phổ thông bình quân gia quyền trong năm – hiện đang lưu hành,Số cổ phiếu phổ thông bình quân gia quyền trong năm – hiện đang lưu hành,1.199.754.933,881.715.350,1199754933.0,881715350.0
