row_label_raw,row_label_full,col_0,Mã số,2025 VND,2024 VND,numeric__Mã số,numeric__2025 VND,numeric__2024 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,01,7.764.923.372.276,9.004.312.866.417,1.0,7764923372276.0,9004312866417.0
Khấu hao và phân bổ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Khấu hao và phân bổ,Khấu hao và phân bổ,02,676.000.513.348,679.886.097.410,2.0,676000513348.0,679886097410.0
Các khoản dự phòng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng,Các khoản dự phòng,03,133.072.487.054,123.798.546.135,3.0,133072487054.0,123798546135.0
Lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ(Lãi)/lỗ từ thanh lý và xóa sô tài sản cố định và chi phí xây dựng cơ bản dở dang,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ(Lãi)/lỗ từ thanh lý và xóa sô tài sản cố định và chi phí xây dựng cơ bản dở dang,Lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ(Lãi)/lỗ từ thanh lý và xóa sô tài sản cố định và chi phí xây dựng cơ bản dở dang,04,602.175.393,2.543.565.215,4.0,602175393.0,2543565215.0
Lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ(Lãi)/lỗ từ thanh lý và xóa sô tài sản cố định và chi phí xây dựng cơ bản dở dang,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ(Lãi)/lỗ từ thanh lý và xóa sô tài sản cố định và chi phí xây dựng cơ bản dở dang,Lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ(Lãi)/lỗ từ thanh lý và xóa sô tài sản cố định và chi phí xây dựng cơ bản dở dang,05,(2.981.348.812),4.533.243.772,5.0,-2981348812.0,4533243772.0
Thu nhập lãi tiền gửi và thu nhập từ các hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập lãi tiền gửi và thu nhập từ các hoạt động đầu tư,Thu nhập lãi tiền gửi và thu nhập từ các hoạt động đầu tư,05,(1.066.839.853.357),(1.764.318.342.762),5.0,-1066839853357.0,-1764318342762.0
Lợi nhuận được chia từ một công ty liên kết,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận được chia từ một công ty liên kết,Lợi nhuận được chia từ một công ty liên kết,05,(82.956.929.646),(65.065.176.215),5.0,-82956929646.0,-65065176215.0
Chi phí lãi vay và chi phí thu xếp khoản vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi vay và chi phí thu xếp khoản vay,Chi phí lãi vay và chi phí thu xếp khoản vay,06,508.325.474.073,334.488.177.551,6.0,508325474073.0,334488177551.0
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,7.930.145.890.329,8.320.178.977.523,8.0,7930145890329.0,8320178977523.0
Biến động các khoản phải thu và tài sản khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải thu và tài sản khác,Biến động các khoản phải thu và tài sản khác,09,(18.619.555.122),21.693.558.302,9.0,-18619555122.0,21693558302.0
