row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2025 VND,2024 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2025 VND,numeric__2024 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,28,30.814.063.570.655,31.155.474.118.994,1.0,28.0,30814063570655.0,31155474118994.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,28,257.526.964.714,258.248.493.757,2.0,28.0,257526964714.0,258248493757.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,28,30.556.536.605.941,30.897.225.625.237,10.0,28.0,30556536605941.0,30897225625237.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,29,16.650.193.979.884,16.492.540.385.018,11.0,29.0,16650193979884.0,16492540385018.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,13.906.342.626.057,14.404.685.240.219,20.0,,13906342626057.0,14404685240219.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,30,1.101.773.477.711,1.800.658.967.028,21.0,30.0,1101773477711.0,1800658967028.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,31,557.023.389.341,377.908.783.144,22.0,31.0,557023389341.0,377908783144.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,494.407.157.679,327.528.532.894,23.0,,494407157679.0,327528532894.0
Phần lãi trong một công ty liên kết,Phần lãi trong một công ty liên kết,Phần lãi trong một công ty liên kết,24,7(c),82.956.929.646,65.065.176.215,24.0,,82956929646.0,65065176215.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,32,5.749.106.254.176,5.903.986.348.153,25.0,32.0,5749106254176.0,5903986348153.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,33,1.020.259.072.994,975.922.898.666,26.0,33.0,1020259072994.0,975922898666.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},30,,7.764.684.316.903,9.012.591.353.499,30.0,,7764684316903.0,9012591353499.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,8.847.141.370,3.762.860.256,31.0,,8847141370.0,3762860256.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,8.608.085.997,12.041.347.338,32.0,,8608085997.0,12041347338.0
Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),40,,239.055.373,(8.278.487.082),40.0,,239055373.0,-8278487082.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,7.764.923.372.276,9.004.312.866.417,50.0,,7764923372276.0,9004312866417.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,34,937.348.355.376,1.127.794.091.580,51.0,34.0,937348355376.0,1127794091580.0
Chi phí/(lợi ích) thuế TNDN hoãn lại,Chi phí/(lợi ích) thuế TNDN hoãn lại,Chi phí/(lợi ích) thuế TNDN hoãn lại,52,34,63.426.302.313,(44.018.756.162),52.0,34.0,63426302313.0,-44018756162.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),60,,6.764.148.714.587,7.920.537.530.999,60.0,,6764148714587.0,7920537530999.0
