row_label_raw,row_label_full,col_0,2023VND,2022VND,numeric__2023VND,numeric__2022VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,3.947.390.245.604,2.270.127.396.278,3947390245604.0,2270127396278.0
Thuế tính theo thuế suất của Công ty mẹ,Thuế tính theo thuế suất của Công ty mẹ,Thuế tính theo thuế suất của Công ty mẹ,789.478.049.121,454.025.479.256,789478049121.0,454025479256.0
Ảnh hưởng của mức thuế suất khác áp dụng đối với các công ty con,Ảnh hưởng của mức thuế suất khác áp dụng đối với các công ty con,Ảnh hưởng của mức thuế suất khác áp dụng đối với các công ty con,(11.380.268.223),(20.390.919.308),-11380268223.0,-20390919308.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,30.726.586.096,29.415.139.008,30726586096.0,29415139008.0
Thu nhập không bị tính thuế,Thu nhập không bị tính thuế,Thu nhập không bị tính thuế,(127.061.114.460),(143.334.401.426),-127061114460.0,-143334401426.0
Biến động chênh lệch tạm thời được khấu trừ chưa được ghi nhận,Biến động chênh lệch tạm thời được khấu trừ chưa được ghi nhận,Biến động chênh lệch tạm thời được khấu trừ chưa được ghi nhận,10.924.597.268,56.165.069.575,10924597268.0,56165069575.0
Dự phòng thiếu trong những năm trước,Dự phòng thiếu trong những năm trước,Dự phòng thiếu trong những năm trước,20.125.292.170,21.748.943.109,20125292170.0,21748943109.0
Lỗ tính thuế được sử dụng mà trước đây chưa ghi nhận tài sản thuế thu nhập hoãn lại,Lỗ tính thuế được sử dụng mà trước đây chưa ghi nhận tài sản thuế thu nhập hoãn lại,Lỗ tính thuế được sử dụng mà trước đây chưa ghi nhận tài sản thuế thu nhập hoãn lại,(12.119.613.322),(25.393.150.197),-12119613322.0,-25393150197.0
Ưu đãi thuế,Ưu đãi thuế,Ưu đãi thuế,(416.141.279),(4.342.101.490),-416141279.0,-4342101490.0
Ảnh hưởng của việc thanh lý công ty liên kết và các điều chỉnh hợp nhất khác,Ảnh hưởng của việc thanh lý công ty liên kết và các điều chỉnh hợp nhất khác,Ảnh hưởng của việc thanh lý công ty liên kết và các điều chỉnh hợp nhất khác,169.792.914.833,-,169792914833.0,
,,,870.070.302.204,367.894.058.527,870070302204.0,367894058527.0
