row_label_raw,row_label_full,col_0,1/1/2023 > Giá trị ghi sổ và sốcó khả năng trả nợVND,1/1/2023 > TăngVND,Biến động trong năm > GiảmVND,Biến động trong năm > Chênh lệchtỷ giáVND,31/12/2023 > Giá trị ghi sổ và sốcó khả năng trả nợVND,numeric__1/1/2023 > Giá trị ghi sổ và sốcó khả năng trả nợVND,numeric__1/1/2023 > TăngVND,numeric__Biến động trong năm > GiảmVND,numeric__Biến động trong năm > Chênh lệchtỷ giáVND,numeric__31/12/2023 > Giá trị ghi sổ và sốcó khả năng trả nợVND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,13.314.785.406.425,82.438.991.760.445,(76.818.627.163.345),13.614.865.212,18.948.764.868.737,13314785406425.0,82438991760445.0,-76818627163345.0,13614865212.0,18948764868737.0
Vay dài hạn đến hạn trả (b),Vay dài hạn đến hạn trả (b),Vay dài hạn đến hạn trả (b),274.963.676.733,185.960.862.017,(274.963.676.733),598.085.654,186.558.947.671,274963676733.0,185960862017.0,-274963676733.0,598085654.0,186558947671.0
,,,13.589.749.083.158,82.624.952.622.462,(77.093.590.840.078),14.212.950.866,19.135.323.816.408,13589749083158.0,82624952622462.0,-77093590840078.0,14212950866.0,19135323816408.0
