row_label_raw,row_label_full,col_0,Đơn vị,31/12/2023,1/1/2023,numeric__Đơn vị,numeric__31/12/2023,numeric__1/1/2023
Xăng RON 92,Xăng RON 92,Xăng RON 92,Lít 15 (*),68.270.382,61.676.603,,68270382.0,61676603.0
Xăng RON 95,Xăng RON 95,Xăng RON 95,Lít 15 (*),131.466.197,132.638.762,,131466197.0,132638762.0
Xăng E5,Xăng E5,Xăng E5,Lít 15 (*),50.980.144,60.107.923,,50980144.0,60107923.0
Dầu DO,Dầu DO,Dầu DO,Lít 15 (*),387.455.198,215.086.481,,387455198.0,215086481.0
Dầu hòa,Dầu hòa,Dầu hòa,Lít 15 (*),16.941.609,9.635.805,,16941609.0,9635805.0
Mazút,Mazút,Mazút,Kg,53.207.161,22.619.417,,53207161.0,22619417.0
E100,E100,E100,Lít 15 (*),7.473.075,7.800.404,,7473075.0,7800404.0
Jet A1,Jet A1,Jet A1,Lít 15 (*),4.528.670,-,,4528670.0,
