row_label_raw,row_label_full,STT,Tên công ty,Địa chỉ,Hoạt động chính,31/12/2023,31/12/2023_1,1/1/2023,1/1/2023_1,numeric__Tên công ty,numeric__Địa chỉ,numeric__Hoạt động chính,numeric__31/12/2023,numeric__31/12/2023_1,numeric__1/1/2023,numeric__1/1/2023_1
STT,STT,STT,Tên công ty,Địa chỉ,Hoạt động chính,Tỷ lệbiểu quyết,Tỷ lệsở hữu,Tỷ lệbiểu quyết,Tỷ lệsở hữu,,,,,,,
Các công ty con thuộc Khối xăng đầu trực thuộc,Các công ty con thuộc Khối xăng đầu trực thuộc,Các công ty con thuộc Khối xăng đầu trực thuộc,Các công ty con thuộc Khối xăng đầu trực thuộc,Các công ty con thuộc Khối xăng đầu trực thuộc,Các công ty con thuộc Khối xăng đầu trực thuộc,Các công ty con thuộc Khối xăng đầu trực thuộc,Các công ty con thuộc Khối xăng đầu trực thuộc,Các công ty con thuộc Khối xăng đầu trực thuộc,Các công ty con thuộc Khối xăng đầu trực thuộc,,,,,,,
14,Các công ty con thuộc Khối xăng đầu trực thuộc > 14,14,Công ty Xăng dầu B12 – Công ty TNHH MTV,Quảng Ninh,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
15,Các công ty con thuộc Khối xăng đầu trực thuộc > 15,15,Công ty Xăng dầu KV2 – Công ty TNHH MTV,TP. Hồ Chí Minh,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
16,Các công ty con thuộc Khối xăng đầu trực thuộc > 16,16,Công ty Xăng dầu KV5 – Công ty TNHH MTV,Đà Nẵng,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
17,Các công ty con thuộc Khối xăng đầu trực thuộc > 17,17,Công ty Xăng dầu KV1 – Công ty TNHH MTV,Hà Nội,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
18,Các công ty con thuộc Khối xăng đầu trực thuộc > 18,18,Công ty Xăng dầu Tây Nam Bộ,Cần Thơ,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
19,Các công ty con thuộc Khối xăng đầu trực thuộc > 19,19,Công ty Xăng dầu Bà Rịa Vũng Tàu,Vũng Tàu,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
20,Các công ty con thuộc Khối xăng đầu trực thuộc > 20,20,Công ty Xăng dầu Nghệ An,Nghệ An,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
21,Các công ty con thuộc Khối xăng đầu trực thuộc > 21,21,Công ty Xăng dầu Thanh Hóa – Công ty TNHH MTV,Thanh Hóa,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
22,Các công ty con thuộc Khối xăng đầu trực thuộc > 22,22,Công ty Xăng dầu Vĩnh Long,Vĩnh Long,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
23,Các công ty con thuộc Khối xăng đầu trực thuộc > 23,23,Công ty Xăng dầu Bắc Tây Nguyên,Gia Lai,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
24,Các công ty con thuộc Khối xăng đầu trực thuộc > 24,24,Công ty Xăng dầu KV3 – Công ty TNHH MTV,Hải Phòng,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
25,Các công ty con thuộc Khối xăng đầu trực thuộc > 25,25,Công ty Xăng dầu Hà Sơn Bình – Công ty TNHH MTV,Hà Nội,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
26,Các công ty con thuộc Khối xăng đầu trực thuộc > 26,26,Công ty Xăng dầu Phú Khánh,Khánh Hòa,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
27,Các công ty con thuộc Khối xăng đầu trực thuộc > 27,27,Công ty Xăng dầu Hà Nam Ninh,Nam Định,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
28,Các công ty con thuộc Khối xăng đầu trực thuộc > 28,28,Công ty Xăng dầu Long An,Long An,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
29,Các công ty con thuộc Khối xăng đầu trực thuộc > 29,29,Công ty TNHH MTV Xăng dầu Cà Mau,Cà Mau,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
30,Các công ty con thuộc Khối xăng đầu trực thuộc > 30,30,Công ty Xăng dầu Bình Định,Bình Định,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
31,Các công ty con thuộc Khối xăng đầu trực thuộc > 31,31,Công ty Xăng dầu Hà Tĩnh,Hà Tĩnh,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
32,Các công ty con thuộc Khối xăng đầu trực thuộc > 32,32,Công ty TNHH MTV Xăng dầu Nam Tây Nguyên,Đắc Lak,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
33,Các công ty con thuộc Khối xăng đầu trực thuộc > 33,33,Công ty Xăng dầu Phú Thọ,Phú Thọ,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
34,Các công ty con thuộc Khối xăng đầu trực thuộc > 34,34,Công ty Xăng dầu Bắc Thái,Thái Nguyên,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
35,Các công ty con thuộc Khối xăng đầu trực thuộc > 35,35,Công ty Xăng dầu Thừa Thiên Huế,Huế,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
