row_label_raw,row_label_full,col_0,2022Theo báo cáotrước đây,2022Điều chỉnh lại,numeric__2022Theo báo cáotrước đây,numeric__2022Điều chỉnh lại
"Lợi nhuận thuần trong năm (VND)Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND) (*)","Lợi nhuận thuần trong năm (VND)Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND) (*)","Lợi nhuận thuần trong năm (VND)Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND) (*)",1.449.740.967.084(132.803.340.903),1.449.740.967.084(542.946.448.837),,
Lợi nhuận thuần thuộc về cổ đông phổ thông (VND),"Lợi nhuận thuần trong năm (VND)Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND) (*) > Lợi nhuận thuần thuộc về cổ đông phổ thông (VND)",Lợi nhuận thuần thuộc về cổ đông phổ thông (VND),1.316.937.626.181,906.794.518.247,1316937626181.0,906794518247.0
Số lượng cổ phiếu phổ thông bình quân (cổ phiếu),"Lợi nhuận thuần trong năm (VND)Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND) (*) > Số lượng cổ phiếu phổ thông bình quân (cổ phiếu)",Số lượng cổ phiếu phổ thông bình quân (cổ phiếu),1.270.592.235,1.270.592.235,1270592235.0,1270592235.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),"Lợi nhuận thuần trong năm (VND)Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND) (*) > Lãi cơ bản trên cổ phiếu (VND/cổ phiếu)",Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),1.036,714,1036.0,714.0
