row_label_raw,row_label_full,col_0,Số cổ phiếu,numeric__Số cổ phiếu
Số đầu năm,Số đầu năm,Số đầu năm,146.888.974,146888974.0
Tăng vốn trong năm,Tăng vốn trong năm,Tăng vốn trong năm,7.061.953,7061953.0
Số cuối năm,Số cuối năm,Số cuối năm,153.950.927,153950927.0
