row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Giao dịch,Năm nay,VNDNăm trước,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Năm nay,numeric__VNDNăm trước
Công ty Cổ phầnThế Giới Di Động,Công ty Cổ phầnThế Giới Di Động,Công ty Cổ phầnThế Giới Di Động,Công ty con,Cổ tứcCho vayThu hồi vayThu nhập lãi vayLãi vaynhận được,362.608.167.000375.300.000.000290.431.457.81714.513.780.54916.892.816.362,279.478.774.372287.090.000.00076.470.370.6458.373.535.10610.001.353.728,,,3.626081670003753e+57,2.794787743722871e+55
Công ty Cổ phầnThương mạiBách Hóa Xanh,Công ty Cổ phầnThương mạiBách Hóa Xanh,Công ty Cổ phầnThương mạiBách Hóa Xanh,Công ty con,Cho vayThu nhập lãi vay,60.000.000.000142.500.000,,,,6.00000000001425e+19,
Ông Robert Willet,Ông Robert Willet,Ông Robert Willet,Thành viênHội đồng Quản trị,Chỉ phí tư vấn,1.918.691.053,1.949.419.338,,,1918691053.0,1949419338.0
