row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẮN HẠN,,405.020.494.575,253.431.102.062,,,405020494575.0,253431102062.0
110,110,110,I. Tiền,4,9.450.821.466,84.295.376,,4.0,9450821466.0,84295376.0
111,111,111,1. Tiền,,9.450.821.466,84.295.376,,,9450821466.0,84295376.0
130,130,130,II. Các khoản phải thu ngắn hạn,,395.569.673.109,253.088.302.545,,,395569673109.0,253088302545.0
132,132,132,1. Trả trước cho người bán ngắn hạn,,-,71.850.000,,,,71850000.0
135,135,135,2. Phải thu về cho vay ngắn hạn,5,391.881.041.538,247.012.499.355,,5.0,391881041538.0,247012499355.0
136,136,136,3. Phải thu ngắn hạn khác,6,3.688.631.571,6.003.953.190,,6.0,3688631571.0,6003953190.0
150,150,150,III. Tài sản ngắn hạn khác,,-,258.504.141,,,,258504141.0
152,152,152,1. Thuế GTGT được khấu trừ,,-,258.504.141,,,,258504141.0
200,200,200,B. TÀI SẢN DÀI HẠN,,1.157.304.771.000,1.157.304.771.000,,,1157304771000.0,1157304771000.0
250,250,250,I. Các khoản đầu tư tài chính dài hạn,,1.157.304.771.000,1.157.304.771.000,,,1157304771000.0,1157304771000.0
251,251,251,1. Đầu tư vào các công ty con,7,1.157.304.771.000,1.157.304.771.000,,7.0,1157304771000.0,1157304771000.0
270,270,270,TỔNG CỘNG TÀI SẢN,,1.562.325.265.575,1.410.735.873.062,,,1562325265575.0,1410735873062.0
Mã số,Mã số,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,,,,
300,Mã số > 300,300,C. NỘ PHẢI TRẢ,,6.108.452.914,5.602.045.504,,,6108452914.0,5602045504.0
310,Mã số > 310,310,I. Nợ ngắn hạn,,6.108.452.914,5.602.045.504,,,6108452914.0,5602045504.0
311,Mã số > 311,311,1. Phải trả người bán ngắn hạn,,264.600.000,-,,,264600000.0,
313,Mã số > 313,313,2. Thuế và các khoản phải nộp Nhà nước,,495.416.259,535.445.504,,,495416259.0,535445504.0
315,Mã số > 315,315,3. Chi phí phải trả ngắn hạn,,72.000.000,116.600.000,,,72000000.0,116600000.0
319,Mã số > 319,319,4. Phải trả ngắn hạn khác,,326.436.655,-,,,326436655.0,
322,Mã số > 322,322,"5. Quỹ khen thưởng, phúc lợi",,4.950.000.000,4.950.000.000,,,4950000000.0,4950000000.0
400,Mã số > 400,400,D. VỐN CHỦ SỞ HỮU,,1.556.216.812.661,1.405.133.827.558,,,1556216812661.0,1405133827558.0
410,Mã số > 410,410,I. Vốn chủ sở hữu,8.1,1.556.216.812.661,1.405.133.827.558,,81.0,1556216812661.0,1405133827558.0
411,Mã số > 411,411,1. Vốn cổ phần,,1.539.509.270.000,1.468.889.740.000,,,1539509270000.0,1468889740000.0
411a,Mã số > 411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,1.539.509.270.000,1.468.889.740.000,,,1539509270000.0,1468889740000.0
412,Mã số > 412,412,2. Thặng dư vốn cổ phần,,628.592.500,628.592.500,,,628592500.0,628592500.0
415,Mã số > 415,415,3. Cổ phiếu quỹ,,(79.164.500),(2.454.294.500),,,-79164500.0,-2454294500.0
421,Mã số > 421,421,4. Lợi nhuận sau thuế chưa phân phối (lỗ lũy kế),,16.158.114.661,(61.930.210.442),,,16158114661.0,-61930210442.0
421a,Mã số > 421a,421a,- Lỗ lũy kế năm trước,,-,(346.508.960.372),,,,-346508960372.0
421b,Mã số > 421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,16.158.114.661,284.578.749.930,,,16158114661.0,284578749930.0
440,Mã số > 440,440,TỔNG CỘNG NGUỒN VỐN,,1.562.325.265.575,1.410.735.873.062,,,1562325265575.0,1410735873062.0
