row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,373.510.715.128,286.023.319.446,373510715128.0,286023319446.0
Thuế TNDN theo thuế suất 20% (2015: 22%),Thuế TNDN theo thuế suất 20% (2015: 22%),Thuế TNDN theo thuế suất 20% (2015: 22%),74.702.143.025,62.925.130.278,74702143025.0,62925130278.0
Các khoản điều chỉnh,Các khoản điều chỉnh,Các khoản điều chỉnh,Các khoản điều chỉnh,Các khoản điều chỉnh,,
Thu nhập từ cổ tức,Các khoản điều chỉnh > Thu nhập từ cổ tức,Thu nhập từ cổ tức,(72.521.633.400),(61.485.330.362),-72521633400.0,-61485330362.0
"Chi phí không hợp lý, hợp lệ","Các khoản điều chỉnh > Chi phí không hợp lý, hợp lệ","Chi phí không hợp lý, hợp lệ",2.656.600,4.769.600,2656600.0,4769600.0
Chi phí thuế TNDN,Các khoản điều chỉnh > Chi phí thuế TNDN,Chi phí thuế TNDN,2.183.166.225,1.444.569.516,2183166225.0,1444569516.0
