row_label_raw,row_label_full,Hội đồng Quản trị,Ông Lê Viết Hải,Chủ tịch,numeric__Ông Lê Viết Hải,numeric__Chủ tịch
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Phan Phương Anh,Phó Chủ tịch,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Phạm Thế Anh,Thành viên HĐQT độc lập,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Bà Nguyễn Minh Hằng,Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Phạm Xuân Thanh,Thành viên,,
