row_label_raw,row_label_full,col_0,Môi giới và dịch vụ khách hàng VND,Tự doanh VND,Ngân hàng đầu tư VND,Các bộ phận khác VND,Tổng cộng VND,numeric__Môi giới và dịch vụ khách hàng VND,numeric__Tự doanh VND,numeric__Ngân hàng đầu tư VND,numeric__Các bộ phận khác VND,numeric__Tổng cộng VND
Doanh thu thuần hoạt động kinh doanh,Doanh thu thuần hoạt động kinh doanh,Doanh thu thuần hoạt động kinh doanh,2.388.485.494.786,1.180.732.955.386,10.499.510.457,78.589.450.264,3.658.307.410.893,2388485494786.0,1180732955386.0,10499510457.0,78589450264.0,3658307410893.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,4.374.318.709,2.162.417.259,19.229.007,143.930.245,6.699.895.220,4374318709.0,2162417259.0,19229007.0,143930245.0,6699895220.0
Các chi phí trực tiếp,Các chi phí trực tiếp,Các chi phí trực tiếp,(800.570.532.377),(303.192.021.806),(4.364.496.400),(934.748.359),(1.109.061.798.942),-800570532377.0,-303192021806.0,-4364496400.0,-934748359.0,-1109061798942.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,(551.273.310.672),(272.518.533.923),(2.423.334.746),(18.138.802.402),(844.353.981.743),-551273310672.0,-272518533923.0,-2423334746.0,-18138802402.0,-844353981743.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,(10.349.040.009),(5.115.983.589),(45.493.202),(340.519.282),(15.851.036.082),-10349040009.0,-5115983589.0,-45493202.0,-340519282.0,-15851036082.0
Chi phí quản lý công ty chứng khoán,Chi phí quản lý công ty chứng khoán,Chi phí quản lý công ty chứng khoán,(183.289.534.776),(90.608.042.025),(805.719.939),(6.030.860.898),(280.734.157.638),-183289534776.0,-90608042025.0,-805719939.0,-6030860898.0,-280734157638.0
Lợi nhuận thuần từ hoạt động kinh doanh trước thuế,Lợi nhuận thuần từ hoạt động kinh doanh trước thuế,Lợi nhuận thuần từ hoạt động kinh doanh trước thuế,847.377.395.661,511.460.791.302,2.879.695.177,53.288.449.568,1.415.006.331.708,847377395661.0,511460791302.0,2879695177.0,53288449568.0,1415006331708.0
