row_label_raw,row_label_full,col_0,Năm 2025 VND,Năm 2024 VND,numeric__Năm 2025 VND,numeric__Năm 2024 VND
Chi phí tiền lương và chi phí khác cho nhân viên,Chi phí tiền lương và chi phí khác cho nhân viên,Chi phí tiền lương và chi phí khác cho nhân viên,20.406.573.482,7.005.618.678,20406573482.0,7005618678.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,2.177.341.944,1.853.664.964,2177341944.0,1853664964.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,3.661.284.393,4.543.404.752,3661284393.0,4543404752.0
Chi phí khác,Chi phí khác,Chi phí khác,4.299.410.462,2.229.758.865,4299410462.0,2229758865.0
,,,30.544.610.281,15.632.447.259,30544610281.0,15632447259.0
