row_label_raw,row_label_full,col_0,Năm 2025 > Khối lượng giao dịch thực hiện Đơn vị,Năm 2025 > Giá trị giao dịch thực hiện VND,Năm 2024 > Khối lượng giao dịch thực hiện Đơn vị,Năm 2024 > Giá trị giao dịch thực hiện VND,numeric__Năm 2025 > Khối lượng giao dịch thực hiện Đơn vị,numeric__Năm 2025 > Giá trị giao dịch thực hiện VND,numeric__Năm 2024 > Khối lượng giao dịch thực hiện Đơn vị,numeric__Năm 2024 > Giá trị giao dịch thực hiện VND
Cữa Công ty,Cữa Công ty,Cữa Công ty,994.668.310,95.553.934.774.864,497.285.911,46.723.622.437.449,994668310.0,95553934774864.0,497285911.0,46723622437449.0
Cổ phiếu,Cổ phiếu,Cổ phiếu,108.903.843,2.725.418.375.200,83.915.186,2.100.748.830.320,108903843.0,2725418375200.0,83915186.0,2100748830320.0
Trái phiếu,Trái phiếu,Trái phiếu,766.731.667,92.665.119.772.664,400.065.625,44.507.454.369.129,766731667.0,92665119772664.0,400065625.0,44507454369129.0
Chứng khoán khác,Chứng khoán khác,Chứng khoán khác,119.032.800,163.396.627.000,13.305.100,115.419.238.000,119032800.0,163396627000.0,13305100.0,115419238000.0
Cữa Nhà đầu tư,Cữa Nhà đầu tư,Cữa Nhà đầu tư,33.251.817.096,787.879.406.521.975,22.657.173.919,513.874.330.366.107,33251817096.0,787879406521975.0,22657173919.0,513874330366107.0
Cổ phiếu,Cổ phiếu,Cổ phiếu,31.843.189.664,767.602.949.014.654,21.511.871.987,500.224.345.514.208,31843189664.0,767602949014654.0,21511871987.0,500224345514208.0
Trái phiếu,Trái phiếu,Trái phiếu,135.358.320,18.262.454.172.761,45.873.955,12.649.189.577.509,135358320.0,18262454172761.0,45873955.0,12649189577509.0
Chứng khoán khác,Chứng khoán khác,Chứng khoán khác,1.273.269.112,2.014.003.334.560,1.099.427.977,1.000.795.274.390,1273269112.0,2014003334560.0,1099427977.0,1000795274390.0
,,,,883.433.341.296.839,,560.597.952.803.556,,883433341296839.0,,560597952803556.0
