row_label_raw,row_label_full,col_0,Năm 2025 VND,Năm 2024 VND,numeric__Năm 2025 VND,numeric__Năm 2024 VND
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,275.779.864.165,188.516.830.206,275779864165.0,188516830206.0
Năm hiện hành,Năm hiện hành,Năm hiện hành,275.779.864.165,188.516.830.206,275779864165.0,188516830206.0
Chi phí/(lợi ích) thuế TNDN hoãn lại,Chi phí/(lợi ích) thuế TNDN hoãn lại,Chi phí/(lợi ích) thuế TNDN hoãn lại,,,,
Phát sinh/(hoàn nhập) các chênh lệch tạm thời,Chi phí/(lợi ích) thuế TNDN hoãn lại > Phát sinh/(hoàn nhập) các chênh lệch tạm thời,Phát sinh/(hoàn nhập) các chênh lệch tạm thời,8.353.470.484,(1.425.961.836),8353470484.0,-1425961836.0
,,,284.133.334.649,187.090.868.370,284133334649.0,187090868370.0
