row_label_raw,row_label_full,col_0,Giá gốc VND,Giá trị thị trường/ Giá trị hợp lý VND,Chênh lệch đánh giá lại cuối năm VND,Chênh lệch đánh giá lại đầu năm VND,Chênh lệch đánh giá lại năm nay VND,Chênh lệch tăng năm nay VND,Chênh lệch giảm năm nay VND,numeric__Giá gốc VND,numeric__Giá trị thị trường/ Giá trị hợp lý VND,numeric__Chênh lệch đánh giá lại cuối năm VND,numeric__Chênh lệch đánh giá lại đầu năm VND,numeric__Chênh lệch đánh giá lại năm nay VND,numeric__Chênh lệch tăng năm nay VND,numeric__Chênh lệch giảm năm nay VND
Cổ phiếu niêm yết,Cổ phiếu niêm yết,Cổ phiếu niêm yết,157.455.739.208,167.680.023.276,10.224.284.068,2.237.103.382,7.987.180.686,7.951.188.834,35.991.852,157455739208.0,167680023276.0,10224284068.0,2237103382.0,7987180686.0,7951188834.0,35991852.0
Trái phiếu niêm yết,Trái phiếu niêm yết,Trái phiếu niêm yết,999.786.000.000,999.786.000.000,-,-,-,-,-,999786000000.0,999786000000.0,,,,,
Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,746.569.135.567,746.569.135.567,-,-,-,-,-,746569135567.0,746569135567.0,,,,,
Chứng chỉ quỹ chưa niêm yết,Chứng chỉ quỹ chưa niêm yết,Chứng chỉ quỹ chưa niêm yết,50.131.577.788,59.783.160.000,9.651.582.212,7.787.240.018,1.864.342.194,1.864.342.194,-,50131577788.0,59783160000.0,9651582212.0,7787240018.0,1864342194.0,1864342194.0,
,,,1.953.942.452.563,1.973.818.318.843,19.875.866.280,10.024.343.400,9.851.522.880,9.815.531.028,35.991.852,1953942452563.0,1973818318843.0,19875866280.0,10024343400.0,9851522880.0,9815531028.0,35991852.0
