row_label_raw,row_label_full,col_0,31/12/2025 > Giá gốc VND,31/12/2025 > Giá trị hợp lý VND,31/12/2024 > Giá gốc VND,31/12/2024 > Giá trị hợp lý VND,numeric__31/12/2025 > Giá gốc VND,numeric__31/12/2025 > Giá trị hợp lý VND,numeric__31/12/2024 > Giá gốc VND,numeric__31/12/2024 > Giá trị hợp lý VND
Cho vay hoạt động ký quỹ,Cho vay hoạt động ký quỹ,Cho vay hoạt động ký quỹ,14.516.938.211.399,(*),10.119.783.948.884,(*),14516938211399.0,,10119783948884.0,
Cho vay hoạt động ứng trước tiền bán chứng khoán,Cho vay hoạt động ứng trước tiền bán chứng khoán,Cho vay hoạt động ứng trước tiền bán chứng khoán,523.646.601.921,(*),173.945.116.299,(*),523646601921.0,,173945116299.0,
,,,15.040.584.813.320,,10.293.729.065.183,,15040584813320.0,,10293729065183.0,
