row_label_raw,row_label_full,Tài sản thuế thu nhập hoãn lại:Dự phòng suy giảm giá trị tài sản tài chính vàtài sản thế chấpChênh lệch giảm đánh giá lại các tài sản tài chínhFVTPL và AFSChênh lệch về đánh giá lại chứng quyền,31/12/2025VND > 2.418.908.7065.567.977.684-,31/12/2024VND > 14.409.141.91412.773.07243.991.177,numeric__31/12/2025VND > 2.418.908.7065.567.977.684-,numeric__31/12/2024VND > 14.409.141.91412.773.07243.991.177
Tổng tài sản thuế thu nhập hoãn lại,Tổng tài sản thuế thu nhập hoãn lại,Tổng tài sản thuế thu nhập hoãn lại,7.986.886.390,14.465.906.163,7986886390.0,14465906163.0
Thuế thu nhập hoãn lại phải trả:Chênh lệch tăng đánh giá lại các tài sản tài chínhFVTPLChênh lệch về đánh giá lại chứng quyền,Thuế thu nhập hoãn lại phải trả:Chênh lệch tăng đánh giá lại các tài sản tài chínhFVTPLChênh lệch về đánh giá lại chứng quyền,Thuế thu nhập hoãn lại phải trả:Chênh lệch tăng đánh giá lại các tài sản tài chínhFVTPLChênh lệch về đánh giá lại chứng quyền,(2.995.257.702)(2.867.139.337),(3.987.946.328)-,,
Tổng thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả:Chênh lệch tăng đánh giá lại các tài sản tài chínhFVTPLChênh lệch về đánh giá lại chứng quyền > Tổng thuế thu nhập hoãn lại phải trả,Tổng thuế thu nhập hoãn lại phải trả,(5.862.397.039),(3.987.946.328),-5862397039.0,-3987946328.0
Tài sản thuế thu nhập hoãn lại thuần,Thuế thu nhập hoãn lại phải trả:Chênh lệch tăng đánh giá lại các tài sản tài chínhFVTPLChênh lệch về đánh giá lại chứng quyền > Tài sản thuế thu nhập hoãn lại thuần,Tài sản thuế thu nhập hoãn lại thuần,2.124.489.351,10.477.959.835,2124489351.0,10477959835.0
