row_label_raw,row_label_full,col_0,Số cổ phiếu phổ thông bình quân gia quyền,Lãi cơ bản trên cổ phiếu VND,numeric__Số cổ phiếu phổ thông bình quân gia quyền,numeric__Lãi cơ bản trên cổ phiếu VND
Số báo cáo trước đây,Số báo cáo trước đây,Số báo cáo trước đây,519.328.204,1.346,519328204.0,1346.0
Ảnh hưởng của việc phát hành cổ phiếu ra công chúng cho cổ đông hiện hữu năm 2025 (*),Ảnh hưởng của việc phát hành cổ phiếu ra công chúng cho cổ đông hiện hữu năm 2025 (*),Ảnh hưởng của việc phát hành cổ phiếu ra công chúng cho cổ đông hiện hữu năm 2025 (*),60.999.404,(133),60999404.0,-133.0
Ảnh hưởng của việc phát hành cổ phiếu ra công chúng cho cổ đông hiện hữu từ nguồn vốn thăng dư vốn cổ phần trong năm 2025 (**),Ảnh hưởng của việc phát hành cổ phiếu ra công chúng cho cổ đông hiện hữu từ nguồn vốn thăng dư vốn cổ phần trong năm 2025 (**),Ảnh hưởng của việc phát hành cổ phiếu ra công chúng cho cổ đông hiện hữu từ nguồn vốn thăng dư vốn cổ phần trong năm 2025 (**),17.179.853,(43),17179853.0,-43.0
,,,597.507.461,1.170,597507461.0,1170.0
